obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.320000000000000000e+02,2.263971662521362305e+01,3.810050249099731362e-02,1.200190508620677457e-02,9.416743781831529627e-04,5.104408195538724657e-02
