obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
2.612000000000000000e+03,2.293740653991699219e+01,6.047365056143866324e-02,2.577355756598003964e-02,2.536782092518276473e-03,8.878399021993697848e-02
