obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.600000000000000000e+01,2.279735088348388672e+01,3.847522788577609903e-02,8.695294042864452552e-03,7.510570022794935043e-04,4.792157893092004878e-02
