obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.110000000000000000e+02,2.282529878616333008e+01,4.045888245105743602e-02,1.317871594038166026e-02,1.262973348299662249e-03,5.490057173973875854e-02
