obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.110000000000000000e+02,2.300873756408691406e+01,4.038147509098052867e-02,1.335198947475101615e-02,1.271857486830817348e-03,5.500532205256236651e-02
