obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
6.000000000000000000e+01,2.258578538894653320e+01,3.867069224516550552e-02,8.263984830156237416e-03,7.214266724056667916e-04,4.765610374772741298e-02
