obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.600000000000000000e+01,2.268409967422485352e+01,3.823934223916795189e-02,8.716409091785172827e-03,7.436288727654350936e-04,4.769938020371855547e-02
