obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
2.612000000000000000e+03,2.309602165222167969e+01,5.865027613110012500e-02,2.583885378359290774e-02,2.527261177698771327e-03,8.701639109239181491e-02
