distance,error
3.333333333333333547e-03,5.674893183321994689e-02
5.000000000000000104e-03,5.648349962041878530e-02
6.666666666666667095e-03,5.600953939795669245e-02
8.333333333333333218e-03,5.532193904827380215e-02
1.000000000000000021e-02,5.441362562003539127e-02
1.166666666666666720e-02,5.331952072775029278e-02
1.333333333333333419e-02,5.206094037179052891e-02
1.500000000000000118e-02,5.056602609479270150e-02
1.666666666666666644e-02,4.881837619301598874e-02
1.833333333333333343e-02,4.678056804703831228e-02
2.000000000000000042e-02,4.454148277488729352e-02
2.166666666666666741e-02,4.186019368641866190e-02
2.333333333333333440e-02,3.870812584761577912e-02
2.500000000000000139e-02,3.519762727775055389e-02
2.666666666666666838e-02,3.134263719104649765e-02
2.833333333333333537e-02,2.715801021424065972e-02
3.000000000000000236e-02,2.276540627297334723e-02
3.166666666666666935e-02,1.849190706879294890e-02
3.333333333333333287e-02,1.444003454808247440e-02
3.500000000000000333e-02,1.059231188378805845e-02
3.666666666666666685e-02,6.973114831393243188e-03
3.833333333333333731e-02,3.543422041729829726e-03
4.000000000000000083e-02,2.964186200052093437e-04
4.166666666666667129e-02,2.775694834257747944e-03
4.333333333333333481e-02,5.651145426865638102e-03
4.500000000000000527e-02,8.298093769641764691e-03
4.666666666666666879e-02,1.079271757958743562e-02
4.833333333333333925e-02,1.312887696428570103e-02
5.000000000000000278e-02,1.520539459255889660e-02
5.166666666666667324e-02,1.701878350650735602e-02
5.333333333333333676e-02,1.847144422654709711e-02
5.500000000000000028e-02,1.954085858773193032e-02
5.666666666666667074e-02,2.022369970253336258e-02
5.833333333333333426e-02,2.043395983926837162e-02
6.000000000000000472e-02,2.012289273733280578e-02
6.166666666666666824e-02,1.948339556663469113e-02
6.333333333333333870e-02,1.857385875551546134e-02
6.500000000000000222e-02,1.742613924999551409e-02
6.666666666666666574e-02,1.599749467355624649e-02
6.833333333333334314e-02,1.432141108393845952e-02
7.000000000000000666e-02,1.254877535091060252e-02
7.166666666666667018e-02,1.080865603242149239e-02
7.333333333333333370e-02,9.191645622460395751e-03
7.500000000000001110e-02,7.740953174347195605e-03
7.666666666666667462e-02,6.490856165285497671e-03
7.833333333333333814e-02,5.444944356953746248e-03
8.000000000000000167e-02,4.585596387158444136e-03
8.166666666666666519e-02,3.893470695567360657e-03
8.333333333333334259e-02,3.343832798253586203e-03
8.500000000000000611e-02,2.910830367080352761e-03
8.666666666666666963e-02,2.573090206386710772e-03
8.833333333333333315e-02,2.306671074914554316e-03
9.000000000000001055e-02,2.098712112401561122e-03
9.166666666666667407e-02,1.932483529249334059e-03
9.333333333333333759e-02,1.796551650337964001e-03
9.500000000000000111e-02,1.685449929249669939e-03
9.666666666666667851e-02,1.595164861883414508e-03
9.833333333333334203e-02,1.521513122594596312e-03
1.000000000000000056e-01,1.461546847740357062e-03
1.016666666666666691e-01,1.413011805878316811e-03
1.033333333333333465e-01,1.374295792931726993e-03
1.050000000000000100e-01,1.343388009773157808e-03
1.066666666666666735e-01,1.318645262119011409e-03
1.083333333333333370e-01,1.288254200493210103e-03
1.100000000000000006e-01,1.269067964108060338e-03
1.116666666666666780e-01,1.257075483568667607e-03
1.133333333333333415e-01,1.248446064548898405e-03
1.150000000000000050e-01,1.242320174981229692e-03
1.166666666666666685e-01,1.238230381362426767e-03
1.183333333333333459e-01,1.236936725585896599e-03
1.200000000000000094e-01,1.234398150973289691e-03
1.216666666666666730e-01,1.232234750150425521e-03
1.233333333333333365e-01,1.231532911740539863e-03
1.250000000000000000e-01,1.232051059376138621e-03
1.266666666666666774e-01,1.234611412580386347e-03
1.283333333333333548e-01,1.239811437704063483e-03
1.300000000000000044e-01,1.244961217163078910e-03
1.316666666666666818e-01,1.250383451969412293e-03
