obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.930000000000000000e+02,2.298313522338867188e+01,3.823914786179860581e-02,1.012025491566617003e-02,8.343998591105142738e-04,4.919380263657528729e-02
