obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.800000000000000000e+01,2.283739900588989258e+01,3.850338823265499200e-02,8.852043162454794820e-03,7.473138968149820776e-04,4.810274529192477139e-02
