obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
8.986000000000000000e+03,2.584109544754028320e+01,1.022288724448945779e-01,5.495201597348886580e-02,7.410824033949109900e-03,1.645917124523325614e-01
