obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.180000000000000000e+02,2.508338665962219238e+01,1.857415179411570083e-02,1.287334957000910510e-02,1.323812074131435748e-03,3.277131343825624016e-02
