obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.400000000000000000e+01,2.509933972358703613e+01,1.549579580624898222e-02,1.103479910572557551e-02,1.104846927854749887e-03,2.763544183982930696e-02
