distance,dist_from_surface
3.333333333333333547e-03,1.102730588315676968e-01
5.000000000000000104e-03,1.105766645900442546e-01
6.666666666666667095e-03,1.111375778412917875e-01
8.333333333333333218e-03,1.119570996779403749e-01
1.000000000000000021e-02,1.130176908210048792e-01
1.166666666666666720e-02,1.143053363736377948e-01
1.333333333333333419e-02,1.158491815657776425e-01
1.500000000000000118e-02,1.175963414633651866e-01
1.666666666666666644e-02,1.194259379385576164e-01
1.833333333333333343e-02,1.214045790420854448e-01
2.000000000000000042e-02,1.234579537467185850e-01
2.166666666666666741e-02,1.256349830039165394e-01
2.333333333333333440e-02,1.279503464014467018e-01
2.500000000000000139e-02,1.303927472108751540e-01
2.666666666666666838e-02,1.328134193103779337e-01
2.833333333333333537e-02,1.352409396927889695e-01
3.000000000000000236e-02,1.377644135611374165e-01
3.166666666666666935e-02,1.404000009934116278e-01
3.333333333333333287e-02,1.432649911946710097e-01
3.500000000000000333e-02,1.464620447496462197e-01
3.666666666666666685e-02,1.500190229056079516e-01
3.833333333333333731e-02,1.539905112426304401e-01
4.000000000000000083e-02,1.582262209392874264e-01
4.166666666666667129e-02,1.627767402011865983e-01
4.333333333333333481e-02,1.676351011483777076e-01
4.500000000000000527e-02,1.726976186396795843e-01
4.666666666666666879e-02,1.774623706502160003e-01
4.833333333333333925e-02,1.818510179149979977e-01
5.000000000000000278e-02,1.859646848900169958e-01
5.166666666666667324e-02,1.898477135704992602e-01
5.333333333333333676e-02,1.935374191197037075e-01
5.500000000000000028e-02,1.970190535917052954e-01
5.666666666666667074e-02,2.002356258720547066e-01
5.833333333333333426e-02,2.031450493968501581e-01
6.000000000000000472e-02,2.057081023181425161e-01
6.166666666666666824e-02,2.079094526564289058e-01
6.333333333333333870e-02,2.097099625094641928e-01
6.500000000000000222e-02,2.111737898544941983e-01
6.666666666666666574e-02,2.123219344784667006e-01
6.833333333333334314e-02,2.132059339038479273e-01
7.000000000000000666e-02,2.138201708144710778e-01
7.166666666666667018e-02,2.141205538222694105e-01
7.333333333333333370e-02,2.142285176296625793e-01
7.500000000000001110e-02,2.142377549081858346e-01
7.666666666666667462e-02,2.141766175781658899e-01
7.833333333333333814e-02,2.140690200503113094e-01
8.000000000000000167e-02,2.139301232364582694e-01
8.166666666666666519e-02,2.137702788225689932e-01
8.333333333333334259e-02,2.135961497953904609e-01
8.500000000000000611e-02,2.134129834645560053e-01
8.666666666666666963e-02,2.132246513748857764e-01
8.833333333333333315e-02,2.130325660089460449e-01
9.000000000000001055e-02,2.128309960084280028e-01
9.166666666666667407e-02,2.126332262007201990e-01
9.333333333333333759e-02,2.124390703087925547e-01
9.500000000000000111e-02,2.122490183907029260e-01
9.666666666666667851e-02,2.120636384211259107e-01
9.833333333333334203e-02,2.118826492584599541e-01
1.000000000000000056e-01,2.117058847124295984e-01
1.016666666666666691e-01,2.115336441846411841e-01
1.033333333333333465e-01,2.113663019889001904e-01
1.050000000000000100e-01,2.112026908360644106e-01
1.066666666666666735e-01,2.110357135349299196e-01
1.083333333333333370e-01,2.108756879305305199e-01
1.100000000000000006e-01,2.107219184116105593e-01
1.116666666666666780e-01,2.105740419479626424e-01
1.133333333333333415e-01,2.104319045774912800e-01
1.150000000000000050e-01,2.102947454917097891e-01
1.166666666666666685e-01,2.101628099361260715e-01
1.183333333333333459e-01,2.100356687419948354e-01
1.200000000000000094e-01,2.099132330360889975e-01
1.216666666666666730e-01,2.097954102724434444e-01
1.233333333333333365e-01,2.096816770869812940e-01
1.250000000000000000e-01,2.095634719408426827e-01
1.266666666666666774e-01,2.094501917427764592e-01
1.283333333333333548e-01,2.093436323582828495e-01
1.300000000000000044e-01,2.092433650453296157e-01
1.316666666666666818e-01,2.091476372484076807e-01
1.333333333333333315e-01,2.090555396275941835e-01
1.350000000000000089e-01,2.089674929063966291e-01
1.366666666666666863e-01,2.088831962077208060e-01
1.383333333333333359e-01,2.088019904180780095e-01
1.400000000000000133e-01,2.087244447261554503e-01
1.416666666666666630e-01,2.086498388209497012e-01
1.433333333333333404e-01,2.085780146301003390e-01
1.450000000000000178e-01,2.085089981445700791e-01
1.466666666666666674e-01,2.084387808232067707e-01
1.483333333333333448e-01,2.083701824371980427e-01
1.500000000000000222e-01,2.083031728196963195e-01
1.516666666666666718e-01,2.082360226674946080e-01
1.533333333333333492e-01,2.081698187631526586e-01
1.549999999999999989e-01,2.081053263719305491e-01
1.566666666666666763e-01,2.080425341099360337e-01
1.583333333333333537e-01,2.079818516333265810e-01
1.600000000000000033e-01,2.079232773135093193e-01
1.616666666666666807e-01,2.078660997209322014e-01
1.633333333333333304e-01,2.078103858469890208e-01
1.650000000000000078e-01,2.077562783974247484e-01
1.666666666666666852e-01,2.077041241420445605e-01
1.683333333333333348e-01,2.076541290261469941e-01
1.700000000000000122e-01,2.076068959401156377e-01
1.716666666666666896e-01,2.075620564961859205e-01
1.733333333333333393e-01,2.075189004115401969e-01
1.750000000000000167e-01,2.074739764714652601e-01
1.766666666666666663e-01,2.074295067772277679e-01
1.783333333333333437e-01,2.073872908185265818e-01
1.800000000000000211e-01,2.073472452645607755e-01
1.816666666666666707e-01,2.073094379718419533e-01
1.833333333333333481e-01,2.072729195690277693e-01
1.850000000000000255e-01,2.072378640623307178e-01
1.866666666666666752e-01,2.072047450072350139e-01
1.883333333333333526e-01,2.071734522086834673e-01
1.900000000000000022e-01,2.071437450712209916e-01
1.916666666666666796e-01,2.071149101524083491e-01
1.933333333333333570e-01,2.070873306581510753e-01
1.950000000000000067e-01,2.070608232406788707e-01
1.966666666666666841e-01,2.070350612915208832e-01
1.983333333333333337e-01,2.070104054922008163e-01
2.000000000000000111e-01,2.069865340947757981e-01
2.016666666666666885e-01,2.069630768422686951e-01
2.033333333333333381e-01,2.069397950495083793e-01
2.050000000000000155e-01,2.069169428794152554e-01
2.066666666666666929e-01,2.068944146502028070e-01
2.083333333333333426e-01,2.068723791542611545e-01
2.100000000000000200e-01,2.068506203882371774e-01
2.116666666666666696e-01,2.068294555630507126e-01
2.133333333333333470e-01,2.068094566216045482e-01
2.150000000000000244e-01,2.067903390628805793e-01
