obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
6.100000000000000000e+01,2.515792870521545410e+01,1.503144767549302770e-02,1.069934628479478692e-02,1.053943700260586173e-03,2.678473766054840360e-02
