obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.000000000000000000e+02,2.480328726768493652e+01,2.297100120120578251e-02,1.409825493011516995e-02,1.412700348430209621e-03,3.848195647975116013e-02
