distance,dist_from_surface
3.333333333333333547e-03,1.101796779834924161e-01
5.000000000000000104e-03,1.102445808187766385e-01
6.666666666666667095e-03,1.104241976248535040e-01
8.333333333333333218e-03,1.107236543587098027e-01
1.000000000000000021e-02,1.111507334666841651e-01
1.166666666666666720e-02,1.117313489791760955e-01
1.333333333333333419e-02,1.124816150979487395e-01
1.500000000000000118e-02,1.134051078727503353e-01
1.666666666666666644e-02,1.145658800646983527e-01
1.833333333333333343e-02,1.159431984951919820e-01
2.000000000000000042e-02,1.176269276117957313e-01
2.166666666666666741e-02,1.198899318015703291e-01
2.333333333333333440e-02,1.227702795293117988e-01
2.500000000000000139e-02,1.263273336906034217e-01
2.666666666666666838e-02,1.305323222825834351e-01
2.833333333333333537e-02,1.354013570665143218e-01
3.000000000000000236e-02,1.409585869820238757e-01
3.166666666666666935e-02,1.469059589338921334e-01
3.333333333333333287e-02,1.529924264226290020e-01
3.500000000000000333e-02,1.590316556122837455e-01
3.666666666666666685e-02,1.648335310093116957e-01
3.833333333333333731e-02,1.703274175857584505e-01
4.000000000000000083e-02,1.754314520289770862e-01
4.166666666666667129e-02,1.801857545682780115e-01
4.333333333333333481e-02,1.846710792900445874e-01
4.500000000000000527e-02,1.889233516275543034e-01
4.666666666666666879e-02,1.929529021533420430e-01
4.833333333333333925e-02,1.967369862163792504e-01
5.000000000000000278e-02,2.002670985582154228e-01
5.166666666666667324e-02,2.035214410304932164e-01
5.333333333333333676e-02,2.064521489231045670e-01
5.500000000000000028e-02,2.090081846448446079e-01
5.666666666666667074e-02,2.111507040525644752e-01
5.833333333333333426e-02,2.128541559058365618e-01
6.000000000000000472e-02,2.141050257568559989e-01
6.166666666666666824e-02,2.148517820025327429e-01
6.333333333333333870e-02,2.150932803790755743e-01
6.500000000000000222e-02,2.149690006172775281e-01
6.666666666666666574e-02,2.145363155236887642e-01
6.833333333333334314e-02,2.137934580890236413e-01
7.000000000000000666e-02,2.127442074577710895e-01
7.166666666666667018e-02,2.113766371190953508e-01
7.333333333333333370e-02,2.097728211888793826e-01
7.500000000000001110e-02,2.081393005182701761e-01
7.666666666666667462e-02,2.066399782624168402e-01
7.833333333333333814e-02,2.053515306480506453e-01
8.000000000000000167e-02,2.042811701208775421e-01
8.166666666666666519e-02,2.034246226879105612e-01
8.333333333333334259e-02,2.027553346396103739e-01
8.500000000000000611e-02,2.022419587711532796e-01
8.666666666666666963e-02,2.018520883321603399e-01
8.833333333333333315e-02,2.015558951696471979e-01
9.000000000000001055e-02,2.013310481853678446e-01
9.166666666666667407e-02,2.011592533651290760e-01
9.333333333333333759e-02,2.010273017463536371e-01
9.500000000000000111e-02,2.009231383969832252e-01
9.666666666666667851e-02,2.008404562156993478e-01
9.833333333333334203e-02,2.007783342918908476e-01
1.000000000000000056e-01,2.007292376382891763e-01
1.016666666666666691e-01,2.006906148369528298e-01
1.033333333333333465e-01,2.006602536715345331e-01
1.050000000000000100e-01,2.006364421291662314e-01
1.066666666666666735e-01,2.006177083423698049e-01
1.083333333333333370e-01,2.006029150769231550e-01
1.100000000000000006e-01,2.005913146845867412e-01
1.116666666666666780e-01,2.005822394499599814e-01
1.133333333333333415e-01,2.005751031685706620e-01
1.150000000000000050e-01,2.005694479478857539e-01
1.166666666666666685e-01,2.005649759665267262e-01
1.183333333333333459e-01,2.005616418466239503e-01
1.200000000000000094e-01,2.005563089409043154e-01
