obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
6.000000000000000000e+01,2.471476125717163086e+01,1.517183429665035742e-02,1.061326101376765946e-02,1.043409837616814584e-03,2.682850514803483341e-02
