distance,error
3.333333333333333547e-03,8.982032201650759495e-02
5.000000000000000104e-03,8.975541918122337259e-02
6.666666666666667095e-03,8.957580237514650712e-02
8.333333333333333218e-03,8.927634564129020844e-02
1.000000000000000021e-02,8.884926653331584601e-02
1.166666666666666720e-02,8.826865102082391557e-02
1.333333333333333419e-02,8.751838490205127163e-02
1.500000000000000118e-02,8.659489212724967577e-02
1.666666666666666644e-02,8.543411993530165838e-02
1.833333333333333343e-02,8.405680150480802915e-02
2.000000000000000042e-02,8.237307238820427979e-02
2.166666666666666741e-02,8.011006819842968196e-02
2.333333333333333440e-02,7.722972047068821233e-02
2.500000000000000139e-02,7.367266630939658945e-02
2.666666666666666838e-02,6.946767771741657604e-02
2.833333333333333537e-02,6.459864293348568931e-02
3.000000000000000236e-02,5.904141301797613539e-02
3.166666666666666935e-02,5.309404106610787766e-02
3.333333333333333287e-02,4.700757357737100905e-02
3.500000000000000333e-02,4.096834438771626563e-02
3.666666666666666685e-02,3.516646899068831544e-02
3.833333333333333731e-02,2.967258241424156062e-02
4.000000000000000083e-02,2.456854797102292487e-02
4.166666666666667129e-02,1.981424543172199959e-02
4.333333333333333481e-02,1.532892070995542366e-02
4.500000000000000527e-02,1.107664837244570766e-02
4.666666666666666879e-02,7.047097846657968123e-03
4.833333333333333925e-02,3.263013783620760666e-03
5.000000000000000278e-02,2.670985582154117299e-04
5.166666666666667324e-02,3.521441030493205337e-03
5.333333333333333676e-02,6.452148923104555900e-03
5.500000000000000028e-02,9.008184644844596800e-03
5.666666666666667074e-02,1.115070405256446406e-02
5.833333333333333426e-02,1.285415590583655066e-02
6.000000000000000472e-02,1.410502575685598781e-02
6.166666666666666824e-02,1.485178200253273184e-02
6.333333333333333870e-02,1.509328037907556319e-02
6.500000000000000222e-02,1.496900061727751696e-02
6.666666666666666574e-02,1.453631552368875313e-02
6.833333333333334314e-02,1.379345808902363024e-02
7.000000000000000666e-02,1.274420745777107844e-02
7.166666666666667018e-02,1.137663711909533970e-02
7.333333333333333370e-02,9.772821188879371457e-03
7.500000000000001110e-02,8.139300518270164986e-03
7.666666666666667462e-02,6.639978262416829091e-03
7.833333333333333814e-02,5.351530648050634165e-03
8.000000000000000167e-02,4.281170120877531016e-03
8.166666666666666519e-02,3.424622687910550134e-03
8.333333333333334259e-02,2.755334639610362846e-03
8.500000000000000611e-02,2.241958771153268470e-03
8.666666666666666963e-02,1.852088332160328754e-03
8.833333333333333315e-02,1.555895169647186771e-03
9.000000000000001055e-02,1.331048185367833536e-03
9.166666666666667407e-02,1.159253365129064850e-03
9.333333333333333759e-02,1.027301746353626033e-03
9.500000000000000111e-02,9.231383969832140934e-04
9.666666666666667851e-02,8.404562156993367061e-04
9.833333333333334203e-02,7.783342918908364716e-04
1.000000000000000056e-01,7.292376382891652131e-04
1.016666666666666691e-01,6.906148369528186670e-04
1.033333333333333465e-01,6.602536715345219687e-04
1.050000000000000100e-01,6.364421291662203384e-04
1.066666666666666735e-01,6.177083423697937725e-04
1.083333333333333370e-01,6.029150769231439444e-04
1.100000000000000006e-01,5.913146845867300883e-04
1.116666666666666780e-01,5.822394499599703455e-04
1.133333333333333415e-01,5.751031685706509133e-04
1.150000000000000050e-01,5.694479478857428223e-04
1.166666666666666685e-01,5.649759665267151121e-04
1.183333333333333459e-01,5.616418466239392338e-04
1.200000000000000094e-01,5.563089409043042721e-04
1.216666666666666730e-01,5.514261792711472321e-04
1.233333333333333365e-01,5.527810749633432774e-04
1.250000000000000000e-01,5.530131048760988932e-04
1.266666666666666774e-01,5.511235422257509953e-04
1.283333333333333548e-01,5.529855811984840663e-04
1.300000000000000044e-01,5.552426778250296735e-04
