distance,dist_from_surface
3.333333333333333547e-03,1.101797330818054810e-01
5.000000000000000104e-03,1.102456117683977554e-01
6.666666666666667095e-03,1.104394806829777087e-01
8.333333333333333218e-03,1.107935758873350024e-01
1.000000000000000021e-02,1.113332875892656809e-01
1.166666666666666720e-02,1.122458432074695117e-01
1.333333333333333419e-02,1.138150568971534465e-01
1.500000000000000118e-02,1.160744827019698361e-01
1.666666666666666644e-02,1.191007942345287396e-01
1.833333333333333343e-02,1.228586666223188545e-01
2.000000000000000042e-02,1.273759126834445032e-01
2.166666666666666741e-02,1.326685906741523480e-01
2.333333333333333440e-02,1.387327916086660284e-01
2.500000000000000139e-02,1.453801095478921279e-01
2.666666666666666838e-02,1.521935918332131821e-01
2.833333333333333537e-02,1.587584055837371610e-01
3.000000000000000236e-02,1.649614063273010522e-01
3.166666666666666935e-02,1.707040425139315920e-01
3.333333333333333287e-02,1.758504181608036843e-01
3.500000000000000333e-02,1.804584139609301530e-01
3.666666666666666685e-02,1.846207616997020129e-01
3.833333333333333731e-02,1.883794339541723095e-01
4.000000000000000083e-02,1.917535224308376529e-01
4.166666666666667129e-02,1.947281612668503858e-01
4.333333333333333481e-02,1.973220189705608973e-01
4.500000000000000527e-02,1.995321812057925248e-01
4.666666666666666879e-02,2.013540166645136631e-01
4.833333333333333925e-02,2.027846627292959336e-01
5.000000000000000278e-02,2.038171164953147263e-01
5.166666666666667324e-02,2.044323697784002913e-01
5.333333333333333676e-02,2.046551276283108123e-01
5.500000000000000028e-02,2.044904315979881038e-01
5.666666666666667074e-02,2.039487190966098318e-01
5.833333333333333426e-02,2.032050509759260049e-01
6.000000000000000472e-02,2.025275501807153045e-01
6.166666666666666824e-02,2.019970717640849900e-01
6.333333333333333870e-02,2.015825929170554087e-01
6.500000000000000222e-02,2.012687658671281077e-01
6.666666666666666574e-02,2.010333021257933728e-01
6.833333333333334314e-02,2.008530943874177466e-01
7.000000000000000666e-02,2.007150526765828225e-01
7.166666666666667018e-02,2.006091787562792328e-01
7.333333333333333370e-02,2.005279520653855119e-01
7.500000000000001110e-02,2.004656940251520469e-01
7.666666666666667462e-02,2.004179923605294289e-01
7.833333333333333814e-02,2.003816891968887015e-01
8.000000000000000167e-02,2.003479338253574271e-01
8.166666666666666519e-02,2.003255742164720965e-01
8.333333333333334259e-02,2.003096923736731316e-01
8.500000000000000611e-02,2.002974312816333535e-01
8.666666666666666963e-02,2.002881763321262831e-01
8.833333333333333315e-02,2.002811956242004920e-01
9.000000000000001055e-02,2.002759569536535778e-01
9.166666666666667407e-02,2.002729016478387580e-01
9.333333333333333759e-02,2.002710337573235522e-01
9.500000000000000111e-02,2.002690808264653288e-01
9.666666666666667851e-02,2.002673012074190906e-01
9.833333333333334203e-02,2.002682696756892533e-01
1.000000000000000056e-01,2.002675379711834902e-01
1.016666666666666691e-01,2.002774241396090560e-01
1.033333333333333465e-01,2.002742282708313837e-01
1.050000000000000100e-01,2.002687476526552601e-01
1.066666666666666735e-01,2.002672316962227916e-01
1.083333333333333370e-01,2.002655926723539703e-01
1.100000000000000006e-01,2.002650002259450113e-01
1.116666666666666780e-01,2.002652115365178009e-01
1.133333333333333415e-01,2.002697324997936290e-01
1.150000000000000050e-01,2.002708436982730544e-01
1.166666666666666685e-01,2.002699412620480846e-01
1.183333333333333459e-01,2.002696879021244603e-01
1.200000000000000094e-01,2.002692968129211604e-01
1.216666666666666730e-01,2.002690728901362627e-01
1.233333333333333365e-01,2.002690362281381864e-01
1.250000000000000000e-01,2.002691279378133182e-01
1.266666666666666774e-01,2.002693333088853556e-01
