obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.180000000000000000e+02,2.502708196640014648e+01,1.852499259842766560e-02,1.318005225035043942e-02,1.313879423671298566e-03,3.301892427244940142e-02
