distance,dist_from_surface
3.333333333333333547e-03,1.101805436471979815e-01
5.000000000000000104e-03,1.104485409640928173e-01
6.666666666666667095e-03,1.113132274737508726e-01
8.333333333333333218e-03,1.128339739114225665e-01
1.000000000000000021e-02,1.151293095733009197e-01
1.166666666666666720e-02,1.181996910035182230e-01
1.333333333333333419e-02,1.221153075637087665e-01
1.500000000000000118e-02,1.268140480613230703e-01
1.666666666666666644e-02,1.323757905759086750e-01
1.833333333333333343e-02,1.385983414729154151e-01
2.000000000000000042e-02,1.451648296062988397e-01
2.166666666666666741e-02,1.519068895933808061e-01
2.333333333333333440e-02,1.587759253719057684e-01
2.500000000000000139e-02,1.654335231257616223e-01
2.666666666666666838e-02,1.715961159371646727e-01
2.833333333333333537e-02,1.770708497839794393e-01
3.000000000000000236e-02,1.817167195282528291e-01
3.166666666666666935e-02,1.855280160897667119e-01
3.333333333333333287e-02,1.886807941967989788e-01
3.500000000000000333e-02,1.913221977636766769e-01
3.666666666666666685e-02,1.934890352809703618e-01
3.833333333333333731e-02,1.952035167990340825e-01
4.000000000000000083e-02,1.964878271109923580e-01
4.166666666666667129e-02,1.973601281168177457e-01
4.333333333333333481e-02,1.980023408766116155e-01
4.500000000000000527e-02,1.984976643781616867e-01
4.666666666666666879e-02,1.988821945413788983e-01
4.833333333333333925e-02,1.991849719213503456e-01
5.000000000000000278e-02,1.994229400605942448e-01
5.166666666666667324e-02,1.996099964487621226e-01
5.333333333333333676e-02,1.997574779743020446e-01
5.500000000000000028e-02,1.998738844623594024e-01
5.666666666666667074e-02,1.999658637732683875e-01
5.833333333333333426e-02,2.000386545662423410e-01
6.000000000000000472e-02,2.000965623190820442e-01
6.166666666666666824e-02,2.001425743069363550e-01
6.333333333333333870e-02,2.001790394861656941e-01
6.500000000000000222e-02,2.002082913328445679e-01
6.666666666666666574e-02,2.002316412211799790e-01
6.833333333333334314e-02,2.002166185171411206e-01
7.000000000000000666e-02,2.002415935888700871e-01
7.166666666666667018e-02,2.002521156421093740e-01
7.333333333333333370e-02,2.002683699813850582e-01
7.500000000000001110e-02,2.002789945889724699e-01
7.666666666666667462e-02,2.002896548923611408e-01
7.833333333333333814e-02,2.002945193682943714e-01
8.000000000000000167e-02,2.003021730506455989e-01
8.166666666666666519e-02,2.003077114076822207e-01
8.333333333333334259e-02,2.003130338062295013e-01
8.500000000000000611e-02,2.002836934867193996e-01
8.666666666666666963e-02,2.002972231041956763e-01
8.833333333333333315e-02,2.003032841984064005e-01
9.000000000000001055e-02,2.003117048921248533e-01
9.166666666666667407e-02,2.003163209840670422e-01
9.333333333333333759e-02,2.003218506196398352e-01
9.500000000000000111e-02,2.003248783367548858e-01
9.666666666666667851e-02,2.003288075104395771e-01
9.833333333333334203e-02,2.003316248726589865e-01
1.000000000000000056e-01,2.003354029948957726e-01
1.016666666666666691e-01,2.003384218639016612e-01
1.033333333333333465e-01,2.003410924623381661e-01
1.050000000000000100e-01,2.003433833678615328e-01
1.066666666666666735e-01,2.003454599897011301e-01
1.083333333333333370e-01,2.003472731174077426e-01
1.100000000000000006e-01,2.003489404923316786e-01
1.116666666666666780e-01,2.003504212217239178e-01
1.133333333333333415e-01,2.003518595504716060e-01
1.150000000000000050e-01,2.003529040136858563e-01
1.166666666666666685e-01,2.003539523665808786e-01
1.183333333333333459e-01,2.003574874664533489e-01
1.200000000000000094e-01,2.003578690778912708e-01
1.216666666666666730e-01,2.003582898957253222e-01
1.233333333333333365e-01,2.003585764601523711e-01
1.250000000000000000e-01,2.003590985441401906e-01
1.266666666666666774e-01,2.003597344713189954e-01
1.283333333333333548e-01,2.003604642656280632e-01
1.300000000000000044e-01,2.003613348969393027e-01
1.316666666666666818e-01,2.003621309971347075e-01
1.333333333333333315e-01,2.003631164185476488e-01
1.350000000000000089e-01,2.003641942591101732e-01
1.366666666666666863e-01,2.003652345874948337e-01
1.383333333333333359e-01,2.003664275334387235e-01
1.400000000000000133e-01,2.003674447276756754e-01
1.416666666666666630e-01,2.003686979009544067e-01
1.433333333333333404e-01,2.003700234921855228e-01
1.450000000000000178e-01,2.003713649732332125e-01
1.466666666666666674e-01,2.003743094046972761e-01
1.483333333333333448e-01,2.003751399845526138e-01
1.500000000000000222e-01,2.003746268498356742e-01
1.516666666666666718e-01,2.003763180591304760e-01
1.533333333333333492e-01,2.003775861940856606e-01
1.549999999999999989e-01,2.003789699205113239e-01
1.566666666666666763e-01,2.003324855848224728e-01
1.583333333333333537e-01,2.003401930633407768e-01
1.600000000000000033e-01,2.003487803640320863e-01
1.616666666666666807e-01,2.003576540791905669e-01
1.633333333333333304e-01,2.003644263105131829e-01
1.650000000000000078e-01,2.003717358028820061e-01
1.666666666666666852e-01,2.003762987037442378e-01
1.683333333333333348e-01,2.003815603987899874e-01
1.700000000000000122e-01,2.003832047878421618e-01
1.716666666666666896e-01,2.003881045714701603e-01
1.733333333333333393e-01,2.003417681841520859e-01
1.750000000000000167e-01,2.003541260559300041e-01
1.766666666666666663e-01,2.003639839365953801e-01
1.783333333333333437e-01,2.003733414406300428e-01
1.800000000000000211e-01,2.003830844272995459e-01
1.816666666666666707e-01,2.003904464276784203e-01
1.833333333333333481e-01,2.003972815297575538e-01
1.850000000000000255e-01,2.004033357539527771e-01
1.866666666666666752e-01,2.003999911166940984e-01
1.883333333333333526e-01,2.004006048876763590e-01
1.900000000000000022e-01,2.004036550151551965e-01
1.916666666666666796e-01,2.004086718944308454e-01
1.933333333333333570e-01,2.004170000177439848e-01
1.950000000000000067e-01,2.004272548925273012e-01
1.966666666666666841e-01,2.003886920957918816e-01
1.983333333333333337e-01,2.004051846696406347e-01
2.000000000000000111e-01,2.003825127025038177e-01
2.016666666666666885e-01,2.004057136910208092e-01
2.033333333333333381e-01,2.003827544965327001e-01
2.050000000000000155e-01,2.004010129965754228e-01
2.066666666666666929e-01,2.004111492987671883e-01
2.083333333333333426e-01,2.004203971336055712e-01
2.100000000000000200e-01,2.004307345219779046e-01
2.116666666666666696e-01,2.004420739327266721e-01
2.133333333333333470e-01,2.004535490175260726e-01
2.150000000000000244e-01,2.004552272266575119e-01
2.166666666666666741e-01,2.004768980433401515e-01
2.183333333333333515e-01,2.004704871358275742e-01
2.200000000000000011e-01,2.004659845504100091e-01
2.216666666666666785e-01,2.004691297580430964e-01
2.233333333333333559e-01,2.004883752721898504e-01
2.250000000000000056e-01,2.004802210918644190e-01
2.266666666666666829e-01,2.004762156891889691e-01
2.283333333333333603e-01,2.004947458694595619e-01
2.300000000000000100e-01,2.005090602939577915e-01
2.316666666666666874e-01,2.005057895221638020e-01
2.333333333333333370e-01,2.004828607098802229e-01
2.350000000000000144e-01,2.004823678184127766e-01
2.366666666666666918e-01,2.004657709328280801e-01
2.383333333333333415e-01,2.004896572437709079e-01
2.400000000000000189e-01,2.004621930458047041e-01
2.416666666666666685e-01,2.004529800896240055e-01
2.433333333333333459e-01,2.004419666603924066e-01
2.450000000000000233e-01,2.004361083821471490e-01
2.466666666666666730e-01,2.004311818483731356e-01
2.483333333333333504e-01,2.004269950535695621e-01
2.500000000000000000e-01,2.004276266786090555e-01
2.516666666666667052e-01,2.004234702088822095e-01
2.533333333333333548e-01,2.004218613972417462e-01
