distance,dist_from_surface
3.333333333333333547e-03,1.101796953796088524e-01
5.000000000000000104e-03,1.105491847573098346e-01
6.666666666666667095e-03,1.115933022875702368e-01
8.333333333333333218e-03,1.134014843974389813e-01
1.000000000000000021e-02,1.160102314212298341e-01
1.166666666666666720e-02,1.194318237842494773e-01
1.333333333333333419e-02,1.236724691762187411e-01
1.500000000000000118e-02,1.287368447778095004e-01
1.666666666666666644e-02,1.346274119108077094e-01
1.833333333333333343e-02,1.410531889216155577e-01
2.000000000000000042e-02,1.477051972084086340e-01
2.166666666666666741e-02,1.544867795619151996e-01
2.333333333333333440e-02,1.613526670572419663e-01
2.500000000000000139e-02,1.679171498521766781e-01
2.666666666666666838e-02,1.738995706523874252e-01
2.833333333333333537e-02,1.791205941526326784e-01
3.000000000000000236e-02,1.834848097329961347e-01
3.166666666666666935e-02,1.870115741826501310e-01
3.333333333333333287e-02,1.898964136508566325e-01
3.500000000000000333e-02,1.922694911742429125e-01
3.666666666666666685e-02,1.941635722750970905e-01
3.833333333333333731e-02,1.956054335635567520e-01
4.000000000000000083e-02,1.966353298985374642e-01
4.166666666666667129e-02,1.974389137990107956e-01
4.333333333333333481e-02,1.980543780129144782e-01
4.500000000000000527e-02,1.985340988961304953e-01
4.666666666666666879e-02,1.989029142398199002e-01
4.833333333333333925e-02,1.991903370736952117e-01
5.000000000000000278e-02,1.994127532840790917e-01
5.166666666666667324e-02,1.995864404926547542e-01
5.333333333333333676e-02,1.997038314079743471e-01
5.500000000000000028e-02,1.998127640901617152e-01
5.666666666666667074e-02,1.998978683140402446e-01
5.833333333333333426e-02,1.999649309914167117e-01
6.000000000000000472e-02,2.000150798131415941e-01
6.166666666666666824e-02,2.000566030352629865e-01
6.333333333333333870e-02,2.000892180786575103e-01
6.500000000000000222e-02,2.001150069667455567e-01
6.666666666666666574e-02,2.001353955185788402e-01
6.833333333333334314e-02,2.001516036330205639e-01
7.000000000000000666e-02,2.001645356723169289e-01
7.166666666666667018e-02,2.001748723520790640e-01
7.333333333333333370e-02,2.001544081501072103e-01
7.500000000000001110e-02,2.001648795694940530e-01
7.666666666666667462e-02,2.001765011622306523e-01
7.833333333333333814e-02,2.001852731706552369e-01
8.000000000000000167e-02,2.001893758123990397e-01
8.166666666666666519e-02,2.001955915446433643e-01
8.333333333333334259e-02,2.002009745391356288e-01
8.500000000000000611e-02,2.002052874504474111e-01
8.666666666666666963e-02,2.002087417084190135e-01
8.833333333333333315e-02,2.001843424375553959e-01
9.000000000000001055e-02,2.001900861623515659e-01
9.166666666666667407e-02,2.001980468680630565e-01
9.333333333333333759e-02,2.002037582582103237e-01
9.500000000000000111e-02,2.002084812407979586e-01
9.666666666666667851e-02,2.002122790487286252e-01
9.833333333333334203e-02,2.002154441395411211e-01
1.000000000000000056e-01,2.002176481635839500e-01
1.016666666666666691e-01,2.002199428026677497e-01
1.033333333333333465e-01,2.002225358795325372e-01
1.050000000000000100e-01,2.002249851300102745e-01
1.066666666666666735e-01,2.002269119553236609e-01
1.083333333333333370e-01,2.002286428800787443e-01
1.100000000000000006e-01,2.002095944767110780e-01
1.116666666666666780e-01,2.002141316369463742e-01
1.133333333333333415e-01,2.002170521572187722e-01
1.150000000000000050e-01,2.002214496863796711e-01
1.166666666666666685e-01,2.002252154787882155e-01
1.183333333333333459e-01,2.002280672555714902e-01
1.200000000000000094e-01,2.002305165819654453e-01
1.216666666666666730e-01,2.002323168270823683e-01
1.233333333333333365e-01,2.002312791314697360e-01
1.250000000000000000e-01,2.002329117066825037e-01
1.266666666666666774e-01,2.002347703043277916e-01
1.283333333333333548e-01,2.002362779206850463e-01
1.300000000000000044e-01,2.002354484461117967e-01
1.316666666666666818e-01,2.002373503385662667e-01
1.333333333333333315e-01,2.002371467736362431e-01
1.350000000000000089e-01,2.002371285482270336e-01
1.366666666666666863e-01,2.002101274934344755e-01
1.383333333333333359e-01,2.002150037880302269e-01
1.400000000000000133e-01,2.002229021416594701e-01
1.416666666666666630e-01,2.002297048204547403e-01
1.433333333333333404e-01,2.002335361463281616e-01
1.450000000000000178e-01,2.002375295293642443e-01
1.466666666666666674e-01,2.002399720789456161e-01
1.483333333333333448e-01,2.002389955247784181e-01
1.500000000000000222e-01,2.002398759547499851e-01
1.516666666666666718e-01,2.002413872934161176e-01
1.533333333333333492e-01,2.002226529886379225e-01
1.549999999999999989e-01,2.002270703320558065e-01
1.566666666666666763e-01,2.002342500195283537e-01
1.583333333333333537e-01,2.002371827274399829e-01
1.600000000000000033e-01,2.002394850444856600e-01
1.616666666666666807e-01,2.002420602275568340e-01
1.633333333333333304e-01,2.002244742187435922e-01
1.650000000000000078e-01,2.002068674253447977e-01
1.666666666666666852e-01,2.002138321604914895e-01
1.683333333333333348e-01,2.002233824936443529e-01
1.700000000000000122e-01,2.002341846494724298e-01
1.716666666666666896e-01,2.002393513552824522e-01
1.733333333333333393e-01,2.002231948623248992e-01
1.750000000000000167e-01,2.002296704315933984e-01
1.766666666666666663e-01,2.002363718015771066e-01
1.783333333333333437e-01,2.002206967629974743e-01
1.800000000000000211e-01,2.002014306676498101e-01
1.816666666666666707e-01,2.002136730502575845e-01
1.833333333333333481e-01,2.001955806712004404e-01
1.850000000000000255e-01,2.002090218921398490e-01
1.866666666666666752e-01,2.002263833362760148e-01
1.883333333333333526e-01,2.002043636538972382e-01
1.900000000000000022e-01,2.001951430755296579e-01
1.916666666666666796e-01,2.002119545524077560e-01
1.933333333333333570e-01,2.002231866925477111e-01
1.950000000000000067e-01,2.002347162372524747e-01
1.966666666666666841e-01,2.002407042739206833e-01
1.983333333333333337e-01,2.002420040952430924e-01
2.000000000000000111e-01,2.002527898538750128e-01
2.016666666666666885e-01,2.002647330043901552e-01
2.033333333333333381e-01,2.002466564562875306e-01
2.050000000000000155e-01,2.002204140190931569e-01
2.066666666666666929e-01,2.002320643257189114e-01
2.083333333333333426e-01,2.002479021149101979e-01
2.100000000000000200e-01,2.002324166374116754e-01
2.116666666666666696e-01,2.002484279580974968e-01
2.133333333333333470e-01,2.002627652999315333e-01
