obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.400000000000000000e+01,2.474725508689880371e+01,1.550382534662882519e-02,1.098256615937898834e-02,1.091790927780998980e-03,2.757818243378881359e-02
