obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
4.055300000000000000e+04,3.127638053894042969e+01,3.521614140934414272e-01,2.442565871199225969e-01,3.037913163503011202e-02,6.267971328483941118e-01
