obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.400000000000000000e+01,2.503321099281311035e+01,1.546307338608635812e-02,1.093094558906608157e-02,1.108872029516431946e-03,2.750289100466887099e-02
