distance,error
3.333333333333333547e-03,8.981945635280202955e-02
5.000000000000000104e-03,8.955145903590719381e-02
6.666666666666667095e-03,8.868677252624913854e-02
8.333333333333333218e-03,8.716602608857744461e-02
1.000000000000000021e-02,8.487069042669909136e-02
1.166666666666666720e-02,8.180030899648178810e-02
1.333333333333333419e-02,7.788469243629124461e-02
1.500000000000000118e-02,7.318595193867694082e-02
1.666666666666666644e-02,6.762420942409133606e-02
1.833333333333333343e-02,6.140165852708459604e-02
2.000000000000000042e-02,5.483517039370117141e-02
2.166666666666666741e-02,4.809311040661920500e-02
2.333333333333333440e-02,4.122407462809424272e-02
2.500000000000000139e-02,3.456647687423838877e-02
2.666666666666666838e-02,2.840388406283533840e-02
2.833333333333333537e-02,2.292915021602057180e-02
3.000000000000000236e-02,1.828328047174718196e-02
3.166666666666666935e-02,1.447198391023329922e-02
3.333333333333333287e-02,1.131920580320103231e-02
3.500000000000000333e-02,8.677802236323334251e-03
3.666666666666666685e-02,6.510964719029649350e-03
3.833333333333333731e-02,4.796483200965928617e-03
4.000000000000000083e-02,3.512172889007653120e-03
4.166666666666667129e-02,2.639871883182265400e-03
4.333333333333333481e-02,1.997659123388395574e-03
4.500000000000000527e-02,1.502335621838324364e-03
4.666666666666666879e-02,1.117805458621112802e-03
4.833333333333333925e-02,8.150280786496655328e-04
5.000000000000000278e-02,5.770599394057662757e-04
5.166666666666667324e-02,3.900035512378885461e-04
5.333333333333333676e-02,2.425220256979665479e-04
5.500000000000000028e-02,1.261155376406086770e-04
5.666666666666667074e-02,3.413622673162364229e-05
5.833333333333333426e-02,3.865456624232987970e-05
6.000000000000000472e-02,9.656231908203305458e-05
6.166666666666666824e-02,1.425743069363438753e-04
6.333333333333333870e-02,1.790394861656829928e-04
6.500000000000000222e-02,2.082913328445568091e-04
6.666666666666666574e-02,2.316412211799678822e-04
6.833333333333334314e-02,2.166185171411094679e-04
7.000000000000000666e-02,2.415935888700759815e-04
7.166666666666667018e-02,2.521156421093628808e-04
7.333333333333333370e-02,2.683699813850470850e-04
7.500000000000001110e-02,2.789945889724587680e-04
7.666666666666667462e-02,2.896548923611297344e-04
7.833333333333333814e-02,2.945193682943603175e-04
8.000000000000000167e-02,3.021730506455877485e-04
8.166666666666666519e-02,3.077114076822096145e-04
8.333333333333334259e-02,3.130338062294901746e-04
8.500000000000000611e-02,2.836934867193885434e-04
8.666666666666666963e-02,2.972231041956652220e-04
8.833333333333333315e-02,3.032841984063894269e-04
9.000000000000001055e-02,3.117048921248422033e-04
9.166666666666667407e-02,3.163209840670311301e-04
