obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.090000000000000000e+02,2.519172883033752441e+01,1.571584721406300844e-02,1.116799712015476877e-02,1.125756104787190752e-03,2.800960043900496688e-02
