distance,dist_from_surface
3.333333333333333547e-03,1.101796839246224069e-01
5.000000000000000104e-03,1.102448583720203323e-01
6.666666666666667095e-03,1.104261972088925042e-01
8.333333333333333218e-03,1.107308815632827015e-01
1.000000000000000021e-02,1.111664973876820423e-01
1.166666666666666720e-02,1.117122984019407600e-01
1.333333333333333419e-02,1.124448906671170340e-01
1.500000000000000118e-02,1.133991952054656666e-01
1.666666666666666644e-02,1.145317557374791045e-01
1.833333333333333343e-02,1.159090233977537049e-01
2.000000000000000042e-02,1.176385413560679521e-01
2.166666666666666741e-02,1.199479584765481832e-01
2.333333333333333440e-02,1.229119763173745633e-01
2.500000000000000139e-02,1.265303179931430155e-01
2.666666666666666838e-02,1.307987199307113768e-01
2.833333333333333537e-02,1.357670678136993492e-01
3.000000000000000236e-02,1.413481757809610384e-01
3.166666666666666935e-02,1.473589818060889733e-01
3.333333333333333287e-02,1.534535712342322555e-01
3.500000000000000333e-02,1.594639559806153295e-01
3.666666666666666685e-02,1.652346113179785636e-01
3.833333333333333731e-02,1.706931468789987527e-01
4.000000000000000083e-02,1.757587881301326815e-01
4.166666666666667129e-02,1.804803831391326163e-01
4.333333333333333481e-02,1.849359746114593028e-01
4.500000000000000527e-02,1.891366336537811665e-01
4.666666666666666879e-02,1.931075351329263889e-01
4.833333333333333925e-02,1.968409531864451223e-01
5.000000000000000278e-02,2.003222988882373545e-01
5.166666666666667324e-02,2.035220345708855239e-01
5.333333333333333676e-02,2.063896082065816706e-01
5.500000000000000028e-02,2.088622796191434983e-01
5.666666666666667074e-02,2.109212339652254409e-01
5.833333333333333426e-02,2.125436577669597427e-01
6.000000000000000472e-02,2.137171929858970587e-01
6.166666666666666824e-02,2.143858761369227539e-01
6.333333333333333870e-02,2.145713462053179255e-01
6.500000000000000222e-02,2.144036524407993416e-01
6.666666666666666574e-02,2.139356276859223638e-01
6.833333333333334314e-02,2.131635507238345550e-01
7.000000000000000666e-02,2.120840535834672136e-01
7.166666666666667018e-02,2.106762410471920144e-01
7.333333333333333370e-02,2.090835516236529412e-01
7.500000000000001110e-02,2.075166885932312744e-01
7.666666666666667462e-02,2.061075975912035896e-01
7.833333333333333814e-02,2.049100043214672762e-01
8.000000000000000167e-02,2.039314760316475184e-01
8.166666666666666519e-02,2.031552242851100698e-01
8.333333333333334259e-02,2.025508422514030460e-01
8.500000000000000611e-02,2.020830311367904364e-01
8.666666666666666963e-02,2.017315106163538319e-01
8.833333333333333315e-02,2.014653634164275675e-01
9.000000000000001055e-02,2.012630438749740125e-01
9.166666666666667407e-02,2.011081412220413478e-01
9.333333333333333759e-02,2.009892016417222649e-01
9.500000000000000111e-02,2.008969026991788975e-01
9.666666666666667851e-02,2.008247900416647580e-01
9.833333333333334203e-02,2.007685311150060048e-01
1.000000000000000056e-01,2.007208514596836024e-01
1.016666666666666691e-01,2.006815316282626604e-01
1.033333333333333465e-01,2.006532480289854870e-01
1.050000000000000100e-01,2.006314912771710313e-01
1.066666666666666735e-01,2.006144839057217300e-01
1.083333333333333370e-01,2.006010266828530120e-01
1.100000000000000006e-01,2.005904824627733063e-01
1.116666666666666780e-01,2.005821964787743439e-01
1.133333333333333415e-01,2.005756516071396656e-01
1.150000000000000050e-01,2.005704567115699222e-01
1.166666666666666685e-01,2.005663003025582314e-01
1.183333333333333459e-01,2.005629812886267349e-01
1.200000000000000094e-01,2.005627275606182147e-01
1.216666666666666730e-01,2.005618125856122869e-01
1.233333333333333365e-01,2.005596009744264330e-01
1.250000000000000000e-01,2.005537106612147735e-01
1.266666666666666774e-01,2.005494207181259536e-01
1.283333333333333548e-01,2.005479251871125357e-01
1.300000000000000044e-01,2.005469930278888646e-01
1.316666666666666818e-01,2.005466952439488026e-01
1.333333333333333315e-01,2.005468667454465281e-01
1.350000000000000089e-01,2.005473636562557505e-01
1.366666666666666863e-01,2.005497356304017376e-01
1.383333333333333359e-01,2.005511766063466927e-01
1.400000000000000133e-01,2.005513724936841824e-01
1.416666666666666630e-01,2.005514216410846096e-01
1.433333333333333404e-01,2.005513613497028336e-01
1.450000000000000178e-01,2.005554265448277196e-01
1.466666666666666674e-01,2.005576568085373212e-01
1.483333333333333448e-01,2.005568862590627888e-01
1.500000000000000222e-01,2.005500350887911842e-01
1.516666666666666718e-01,2.005456991674216816e-01
1.533333333333333492e-01,2.005445382207255156e-01
1.549999999999999989e-01,2.005422082197509948e-01
1.566666666666666763e-01,2.005385911972992763e-01
1.583333333333333537e-01,2.005370305363294858e-01
1.600000000000000033e-01,2.005334192113163994e-01
1.616666666666666807e-01,2.005244826815943959e-01
1.633333333333333304e-01,2.005181745468841981e-01
1.650000000000000078e-01,2.005208284491639126e-01
1.666666666666666852e-01,2.005238146764919960e-01
1.683333333333333348e-01,2.005259859420955304e-01
1.700000000000000122e-01,2.005298438822402940e-01
1.716666666666666896e-01,2.005341184798636045e-01
1.733333333333333393e-01,2.005364715616578530e-01
1.750000000000000167e-01,2.005399683532720634e-01
1.766666666666666663e-01,2.005429016435124889e-01
1.783333333333333437e-01,2.005447967898238981e-01
1.800000000000000211e-01,2.005468545538582614e-01
1.816666666666666707e-01,2.005452427377814595e-01
1.833333333333333481e-01,2.005456592296327445e-01
1.850000000000000255e-01,2.005487867586400741e-01
1.866666666666666752e-01,2.005518900028155083e-01
1.883333333333333526e-01,2.005515888784789591e-01
1.900000000000000022e-01,2.005491995312421172e-01
1.916666666666666796e-01,2.005458375852763597e-01
