obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.090000000000000000e+02,2.489306282997131348e+01,1.573557337125142466e-02,1.103524103135524771e-02,1.129467354880438939e-03,2.790028175748711370e-02
