distance,dist_from_surface
3.333333333333333547e-03,1.102730576758428893e-01
5.000000000000000104e-03,1.105766257392054586e-01
6.666666666666667095e-03,1.111374366838106115e-01
8.333333333333333218e-03,1.119567655403717887e-01
1.000000000000000021e-02,1.130186458828452561e-01
1.166666666666666720e-02,1.142557290917339818e-01
1.333333333333333419e-02,1.156479734550112382e-01
1.500000000000000118e-02,1.171807793973873302e-01
1.666666666666666644e-02,1.187733010799479072e-01
1.833333333333333343e-02,1.205059125815758497e-01
2.000000000000000042e-02,1.223206508979082091e-01
2.166666666666666741e-02,1.242593067122135242e-01
2.333333333333333440e-02,1.264510028966170929e-01
2.500000000000000139e-02,1.287889889158836398e-01
2.666666666666666838e-02,1.311831000216936438e-01
2.833333333333333537e-02,1.336171846756710191e-01
3.000000000000000236e-02,1.362509952874856045e-01
3.166666666666666935e-02,1.392154089612639978e-01
3.333333333333333287e-02,1.426113663810542331e-01
3.500000000000000333e-02,1.465352229526958872e-01
3.666666666666666685e-02,1.508357250668144189e-01
3.833333333333333731e-02,1.555463769942410091e-01
4.000000000000000083e-02,1.607391407934737060e-01
4.166666666666667129e-02,1.662803740235909156e-01
4.333333333333333481e-02,1.715737493907563416e-01
4.500000000000000527e-02,1.764243080699698651e-01
4.666666666666666879e-02,1.809404271749586179e-01
4.833333333333333925e-02,1.851982259783949980e-01
5.000000000000000278e-02,1.892249937349014810e-01
5.166666666666667324e-02,1.930557093914951894e-01
5.333333333333333676e-02,1.966731347601851920e-01
5.500000000000000028e-02,2.000473255236150660e-01
5.666666666666667074e-02,2.031407378455309942e-01
5.833333333333333426e-02,2.058875403880572053e-01
6.000000000000000472e-02,2.082653114076287448e-01
6.166666666666666824e-02,2.102289438200710125e-01
6.333333333333333870e-02,2.117362566970227011e-01
6.500000000000000222e-02,2.128300603811814351e-01
6.666666666666666574e-02,2.136232116080874210e-01
6.833333333333334314e-02,2.141275232945455409e-01
7.000000000000000666e-02,2.143267156767963699e-01
7.166666666666667018e-02,2.142659152792353583e-01
7.333333333333333370e-02,2.140433849202377226e-01
7.500000000000001110e-02,2.137070158840865541e-01
7.666666666666667462e-02,2.132948349696183465e-01
