distance,error
3.333333333333333547e-03,8.982017355945653980e-02
5.000000000000000104e-03,8.975297161233136700e-02
6.666666666666667095e-03,8.955487485337489117e-02
8.333333333333333218e-03,8.920749013543541328e-02
1.000000000000000021e-02,8.870733462603029584e-02
1.166666666666666720e-02,8.780510517685381766e-02
1.333333333333333419e-02,8.627184201807330810e-02
1.500000000000000118e-02,8.402742999629450593e-02
1.666666666666666644e-02,8.105480293230744870e-02
1.833333333333333343e-02,7.731783473391322381e-02
2.000000000000000042e-02,7.281641203229149983e-02
2.166666666666666741e-02,6.755901860687707483e-02
2.333333333333333440e-02,6.155809014522600764e-02
2.500000000000000139e-02,5.492386253857867162e-02
2.666666666666666838e-02,4.815796977616843000e-02
2.833333333333333537e-02,4.161611396289430220e-02
3.000000000000000236e-02,3.542161918003050580e-02
3.166666666666666935e-02,2.967021307715753120e-02
3.333333333333333287e-02,2.448769321249258391e-02
3.500000000000000333e-02,1.984575660542750586e-02
3.666666666666666685e-02,1.565279514002188010e-02
3.833333333333333731e-02,1.185599832066336345e-02
4.000000000000000083e-02,8.450902791256015290e-03
4.166666666666667129e-02,5.428360513715951852e-03
4.333333333333333481e-02,2.780361333703407212e-03
4.500000000000000527e-02,5.106100843387806343e-04
4.666666666666666879e-02,1.374327633538507953e-03
4.833333333333333925e-02,2.856916462563890979e-03
5.000000000000000278e-02,3.928529808660513600e-03
5.166666666666667324e-02,4.603361782974546568e-03
5.333333333333333676e-02,4.885200842292547474e-03
5.500000000000000028e-02,4.772562151969333977e-03
5.666666666666667074e-02,4.289021183716074104e-03
5.833333333333333426e-02,3.520746300231275550e-03
6.000000000000000472e-02,2.768939985348911614e-03
6.166666666666666824e-02,2.181598238248066979e-03
6.333333333333333870e-02,1.731513183317157090e-03
6.500000000000000222e-02,1.389883836023148023e-03
6.666666666666666574e-02,1.128711595566128656e-03
6.833333333333334314e-02,9.283432408712655182e-04
7.000000000000000666e-02,7.774008735162429851e-04
7.166666666666667018e-02,6.456128125081062041e-04
7.333333333333333370e-02,5.522757600718575244e-04
7.500000000000001110e-02,4.848166857502056448e-04
7.666666666666667462e-02,4.326263013141873337e-04
7.833333333333333814e-02,4.048052143208191733e-04
8.000000000000000167e-02,3.764983482303918549e-04
8.166666666666666519e-02,3.496143557435160698e-04
8.333333333333334259e-02,3.294770386043921473e-04
