obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.000000000000000000e+02,3.708664345741271973e+01,3.479431735144720983e-02,2.081514345797782009e-02,2.032355864842732597e-03,5.764181667426775818e-02
