obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.000000000000000000e+02,3.831486868858337402e+01,3.542365623844994510e-02,2.088095102418823651e-02,2.006250156296623868e-03,5.831085741893480417e-02
