distance,dist_from_surface
3.333333333333333547e-03,1.101796685518907637e-01
5.000000000000000104e-03,1.102444922010663575e-01
6.666666666666667095e-03,1.104240937101522158e-01
8.333333333333333218e-03,1.107243413649748737e-01
1.000000000000000021e-02,1.111535704882252590e-01
1.166666666666666720e-02,1.117272251408843869e-01
1.333333333333333419e-02,1.124249588557297841e-01
1.500000000000000118e-02,1.133197871537731938e-01
1.666666666666666644e-02,1.144419969830779427e-01
1.833333333333333343e-02,1.157410614911545399e-01
2.000000000000000042e-02,1.173076716451951496e-01
2.166666666666666741e-02,1.191582732060222499e-01
2.333333333333333440e-02,1.214807918273517751e-01
2.500000000000000139e-02,1.244244753762867306e-01
2.666666666666666838e-02,1.279625909657188809e-01
2.833333333333333537e-02,1.321405434151250446e-01
3.000000000000000236e-02,1.370016682150698717e-01
3.166666666666666935e-02,1.425498463393201909e-01
3.333333333333333287e-02,1.487115609054395216e-01
3.500000000000000333e-02,1.553334458742508528e-01
3.666666666666666685e-02,1.622946159014091172e-01
3.833333333333333731e-02,1.695774706301037826e-01
4.000000000000000083e-02,1.772938945798941957e-01
4.166666666666667129e-02,1.854281125119215945e-01
4.333333333333333481e-02,1.938565461753317953e-01
4.500000000000000527e-02,2.024088596515551675e-01
4.666666666666666879e-02,2.109398044566916652e-01
4.833333333333333925e-02,2.194337621891903345e-01
5.000000000000000278e-02,2.277495534786316833e-01
5.166666666666667324e-02,2.357000662433097471e-01
5.333333333333333676e-02,2.432120592173264984e-01
5.500000000000000028e-02,2.502781795674525744e-01
5.666666666666667074e-02,2.568789092362639970e-01
5.833333333333333426e-02,2.629947089673208005e-01
6.000000000000000472e-02,2.685985439868279201e-01
6.166666666666666824e-02,2.736381809294521905e-01
6.333333333333333870e-02,2.781153173451101912e-01
6.500000000000000222e-02,2.820737589617264840e-01
6.666666666666666574e-02,2.855325682099615348e-01
6.833333333333334314e-02,2.885691942378351138e-01
7.000000000000000666e-02,2.912110680585838218e-01
7.166666666666667018e-02,2.934369260485633069e-01
7.333333333333333370e-02,2.952791188634819597e-01
7.500000000000001110e-02,2.967450004390103091e-01
7.666666666666667462e-02,2.978195084207438392e-01
7.833333333333333814e-02,2.985393998309389119e-01
8.000000000000000167e-02,2.988942658811055142e-01
8.166666666666666519e-02,2.990851672892762547e-01
8.333333333333334259e-02,2.992469072631658289e-01
8.500000000000000611e-02,2.993636236328730549e-01
8.666666666666666963e-02,2.994695650938286602e-01
8.833333333333333315e-02,2.995462631164078071e-01
9.000000000000001055e-02,2.996165495779601895e-01
9.166666666666667407e-02,2.996749684538634328e-01
9.333333333333333759e-02,2.997212380671704923e-01
9.500000000000000111e-02,2.997676396768024221e-01
9.666666666666667851e-02,2.997819595273091275e-01
9.833333333333334203e-02,2.998083498904815514e-01
1.000000000000000056e-01,2.998387679779971893e-01
1.016666666666666691e-01,2.998383826663804097e-01
1.033333333333333465e-01,2.998553805712261822e-01
1.050000000000000100e-01,2.998771914153950391e-01
1.066666666666666735e-01,2.998792905963818534e-01
1.083333333333333370e-01,2.998899147126624642e-01
1.100000000000000006e-01,2.999050991930571342e-01
1.116666666666666780e-01,2.999165245056386042e-01
1.133333333333333415e-01,2.999112755133617192e-01
1.150000000000000050e-01,2.999166641116858822e-01
1.166666666666666685e-01,2.999268252513164201e-01
1.183333333333333459e-01,2.999342579485694826e-01
1.200000000000000094e-01,2.999400517862837456e-01
1.216666666666666730e-01,2.999302013498739150e-01
1.233333333333333365e-01,2.999329739492333502e-01
1.250000000000000000e-01,2.999398032470851905e-01
1.266666666666666774e-01,2.999446123638940809e-01
1.283333333333333548e-01,2.999483064151232115e-01
1.300000000000000044e-01,2.999511167209828466e-01
1.316666666666666818e-01,2.999460178700225077e-01
1.333333333333333315e-01,2.999464135250384800e-01
1.350000000000000089e-01,2.999500619287226444e-01
1.366666666666666863e-01,2.999523986266216524e-01
1.383333333333333359e-01,2.999542180648995804e-01
1.400000000000000133e-01,2.999556670361130939e-01
1.416666666666666630e-01,2.999567657342145366e-01
1.433333333333333404e-01,2.999574626345259953e-01
1.450000000000000178e-01,2.999579221039821442e-01
1.466666666666666674e-01,2.999566540192126207e-01
1.483333333333333448e-01,2.999555578297393721e-01
1.500000000000000222e-01,2.999564697066375851e-01
1.516666666666666718e-01,2.999568903310920187e-01
1.533333333333333492e-01,2.999572960941924160e-01
1.549999999999999989e-01,2.999576264214877663e-01
1.566666666666666763e-01,2.999578904459719864e-01
1.583333333333333537e-01,2.999578404611029092e-01
1.600000000000000033e-01,2.999578682728326062e-01
1.616666666666666807e-01,2.999586298579047239e-01
1.633333333333333304e-01,2.999595661585676143e-01
1.650000000000000078e-01,2.999603128781453409e-01
1.666666666666666852e-01,2.999607533960729211e-01
1.683333333333333348e-01,2.999610712895439679e-01
1.700000000000000122e-01,2.999613568367016092e-01
1.716666666666666896e-01,2.999614228802830462e-01
1.733333333333333393e-01,2.999613853706086797e-01
1.750000000000000167e-01,2.999614320676735613e-01
1.766666666666666663e-01,2.999613489186507276e-01
1.783333333333333437e-01,2.999611887180984038e-01
1.800000000000000211e-01,2.999605374470920016e-01
1.816666666666666707e-01,2.999599768592192128e-01
1.833333333333333481e-01,2.999603481626894608e-01
1.850000000000000255e-01,2.999603798680865463e-01
1.866666666666666752e-01,2.999604887420744825e-01
1.883333333333333526e-01,2.999605582131653625e-01
1.900000000000000022e-01,2.999606341272870735e-01
1.916666666666666796e-01,2.999605742478154702e-01
1.933333333333333570e-01,2.999604678428283155e-01
1.950000000000000067e-01,2.999604374853432343e-01
1.966666666666666841e-01,2.999602288679548701e-01
