distance,dist_from_surface
3.333333333333333547e-03,1.101796743148948515e-01
5.000000000000000104e-03,1.102445423475090919e-01
6.666666666666667095e-03,1.104240876656583659e-01
8.333333333333333218e-03,1.107236983171699107e-01
1.000000000000000021e-02,1.111514245061469702e-01
1.166666666666666720e-02,1.117337367791231134e-01
1.333333333333333419e-02,1.124742889794347195e-01
1.500000000000000118e-02,1.134016064928850681e-01
1.666666666666666644e-02,1.145677303310625172e-01
1.833333333333333343e-02,1.159357376214277674e-01
2.000000000000000042e-02,1.176837273114126059e-01
2.166666666666666741e-02,1.200212051959887866e-01
2.333333333333333440e-02,1.229954297203477709e-01
2.500000000000000139e-02,1.266297067644215069e-01
2.666666666666666838e-02,1.309463846415657995e-01
2.833333333333333537e-02,1.359034691142645968e-01
3.000000000000000236e-02,1.415349147342495617e-01
3.166666666666666935e-02,1.475299263811100936e-01
3.333333333333333287e-02,1.536680941880833318e-01
3.500000000000000333e-02,1.597049789874455117e-01
3.666666666666666685e-02,1.654861070171209925e-01
3.833333333333333731e-02,1.709283441962962113e-01
4.000000000000000083e-02,1.759594918269862807e-01
4.166666666666667129e-02,1.806495163053262465e-01
4.333333333333333481e-02,1.850708116860748931e-01
4.500000000000000527e-02,1.892559483604102921e-01
4.666666666666666879e-02,1.932133139819209866e-01
4.833333333333333925e-02,1.969322065431154956e-01
5.000000000000000278e-02,2.003826487499613118e-01
5.166666666666667324e-02,2.035407180273052508e-01
5.333333333333333676e-02,2.063669919340106185e-01
5.500000000000000028e-02,2.088155495639640868e-01
5.666666666666667074e-02,2.108501469206074674e-01
5.833333333333333426e-02,2.124472185437532301e-01
6.000000000000000472e-02,2.135938848835182702e-01
6.166666666666666824e-02,2.142325101989949743e-01
6.333333333333333870e-02,2.143901611972097165e-01
6.500000000000000222e-02,2.141922870306262883e-01
6.666666666666666574e-02,2.136864866465985058e-01
6.833333333333334314e-02,2.128713551282686023e-01
7.000000000000000666e-02,2.117492426835166086e-01
7.166666666666667018e-02,2.102996451323720928e-01
7.333333333333333370e-02,2.086975847499154824e-01
7.500000000000001110e-02,2.071606187428050583e-01
7.666666666666667462e-02,2.058026118077531108e-01
7.833333333333333814e-02,2.046647730965067413e-01
8.000000000000000167e-02,2.037371187256176996e-01
8.166666666666666519e-02,2.030013521937449050e-01
8.333333333333334259e-02,2.024377758744448641e-01
8.500000000000000611e-02,2.020070623330916249e-01
8.666666666666666963e-02,2.016768229035668936e-01
8.833333333333333315e-02,2.014244258557240930e-01
9.000000000000001055e-02,2.012312568397314205e-01
9.166666666666667407e-02,2.010828320170290617e-01
9.333333333333333759e-02,2.009696180239604335e-01
9.500000000000000111e-02,2.008815121094690015e-01
9.666666666666667851e-02,2.008057488428461324e-01
9.833333333333334203e-02,2.007493257703108769e-01
1.000000000000000056e-01,2.007077106221568652e-01
1.016666666666666691e-01,2.006740948511294975e-01
1.033333333333333465e-01,2.006475188879893179e-01
1.050000000000000100e-01,2.006266023248113040e-01
1.066666666666666735e-01,2.006101207129220021e-01
1.083333333333333370e-01,2.005971379018381962e-01
1.100000000000000006e-01,2.005869839770890728e-01
1.116666666666666780e-01,2.005790412439172887e-01
1.133333333333333415e-01,2.005727551742962633e-01
1.150000000000000050e-01,2.005696041393242035e-01
1.166666666666666685e-01,2.005665649573267761e-01
1.183333333333333459e-01,2.005630898698320952e-01
1.200000000000000094e-01,2.005634646102563978e-01
