distance,dist_from_surface
6.666666666666667095e-03,1.101796715615423333e-01
1.000000000000000021e-02,1.102445088662925426e-01
1.333333333333333419e-02,1.104240605831116467e-01
1.666666666666666644e-02,1.107240498258827283e-01
2.000000000000000042e-02,1.111526728409726744e-01
2.333333333333333440e-02,1.117224198466942181e-01
2.666666666666666838e-02,1.124189562666774445e-01
3.000000000000000236e-02,1.133016659907791629e-01
3.333333333333333287e-02,1.144180565466440952e-01
3.666666666666666685e-02,1.157007006161967916e-01
4.000000000000000083e-02,1.172497965209531312e-01
4.333333333333333481e-02,1.190297750389141818e-01
4.666666666666666879e-02,1.211651514952558767e-01
5.000000000000000278e-02,1.238433801554029712e-01
5.333333333333333676e-02,1.270024604773781207e-01
5.666666666666667074e-02,1.308444649351304945e-01
6.000000000000000472e-02,1.353739556184853643e-01
6.333333333333333870e-02,1.406022776269676700e-01
6.666666666666666574e-02,1.465840469604986485e-01
7.000000000000000666e-02,1.533392279633070954e-01
7.333333333333333370e-02,1.604762687546945621e-01
7.666666666666667462e-02,1.680058453059254664e-01
8.000000000000000167e-02,1.759742702765894340e-01
8.333333333333334259e-02,1.844937153272675490e-01
8.666666666666666963e-02,1.936012368612488044e-01
9.000000000000001055e-02,2.032230492022619184e-01
9.333333333333333759e-02,2.131431586299104564e-01
9.666666666666667851e-02,2.232448041392383897e-01
1.000000000000000056e-01,2.334925848583034313e-01
1.033333333333333465e-01,2.438435327387190044e-01
1.066666666666666735e-01,2.542728127759684709e-01
1.100000000000000006e-01,2.647647275756501717e-01
1.133333333333333415e-01,2.752760539721245681e-01
1.166666666666666685e-01,4.959029742398486651e-02
1.200000000000000094e-01,2.962578032201391709e-01
1.233333333333333365e-01,3.063575553298321097e-01
1.266666666666666774e-01,3.159413143656638057e-01
1.300000000000000044e-01,3.250316156855219685e-01
1.333333333333333315e-01,3.335752245409480676e-01
1.366666666666666863e-01,3.415278344631564877e-01
1.400000000000000133e-01,3.488394113132040064e-01
1.433333333333333404e-01,3.555577261420813651e-01
1.466666666666666674e-01,3.616633190398522713e-01
1.500000000000000222e-01,3.672035828637936761e-01
1.533333333333333492e-01,3.721993369553605602e-01
1.566666666666666763e-01,3.766362219114637866e-01
1.600000000000000033e-01,3.804628968925818366e-01
1.633333333333333304e-01,3.837073520554351025e-01
1.666666666666666852e-01,3.864054392556896533e-01
1.700000000000000122e-01,3.887085898503719883e-01
1.733333333333333393e-01,3.906566175459091905e-01
1.766666666666666663e-01,3.922970643817388359e-01
1.800000000000000211e-01,3.936717346204016699e-01
1.833333333333333481e-01,3.948203753881399103e-01
1.866666666666666752e-01,3.957217277614348827e-01
1.900000000000000022e-01,3.964793847718117159e-01
1.933333333333333570e-01,3.971174275820064659e-01
1.966666666666666841e-01,3.976491563346598590e-01
2.000000000000000111e-01,3.980535286118426774e-01
2.033333333333333381e-01,3.984078297988113970e-01
2.066666666666666929e-01,3.986986476432816673e-01
2.100000000000000200e-01,3.989246015202946860e-01
2.133333333333333470e-01,3.991176638360071083e-01
2.166666666666666741e-01,3.992644879363623778e-01
2.200000000000000011e-01,3.993928392491719603e-01
2.233333333333333559e-01,3.988502965245811493e-01
2.266666666666666829e-01,3.986186684800404612e-01
2.300000000000000100e-01,3.967533958303852137e-01
2.333333333333333370e-01,3.953996156143874674e-01
2.366666666666666918e-01,3.944059649167224735e-01
2.400000000000000189e-01,3.936776264290989813e-01
2.433333333333333459e-01,3.955553999541094323e-01
2.466666666666666730e-01,3.946041836264470026e-01
2.500000000000000000e-01,3.939513072759150414e-01
2.533333333333333548e-01,3.934645554787538080e-01
2.566666666666667096e-01,3.931546511787432086e-01
2.600000000000000089e-01,3.952307291911468234e-01
2.633333333333333637e-01,3.945548537206230444e-01
2.666666666666666630e-01,3.941202793082914102e-01
2.700000000000000178e-01,3.938002771104936461e-01
2.733333333333333726e-01,3.958473803478246289e-01
2.766666666666666718e-01,3.952215148615229046e-01
2.800000000000000266e-01,3.947904940525838180e-01
2.833333333333333259e-01,3.944748266006558035e-01
2.866666666666666807e-01,3.943045375027203758e-01
2.900000000000000355e-01,3.962933304536460088e-01
2.933333333333333348e-01,3.957273632607170022e-01
2.966666666666666896e-01,3.953804717923899426e-01
3.000000000000000444e-01,3.951312691654323417e-01
3.033333333333333437e-01,3.945534822899259830e-01
3.066666666666666985e-01,3.965283497839238724e-01
3.099999999999999978e-01,3.953303583763104201e-01
3.133333333333333526e-01,3.966321970969375887e-01
3.166666666666667074e-01,3.958641980421901962e-01
3.200000000000000067e-01,3.950325646039173910e-01
3.233333333333333615e-01,3.964467720644945792e-01
3.266666666666666607e-01,3.952772662586104269e-01
3.300000000000000155e-01,3.970723747960926975e-01
3.333333333333333703e-01,3.956302004933481831e-01
3.366666666666666696e-01,3.977641401649223418e-01
