distance,dist_from_surface
1.000000000000000021e-02,1.101796664437735551e-01
1.499999999999999944e-02,1.102444865416968567e-01
2.000000000000000042e-02,1.104242235238615255e-01
2.500000000000000139e-02,1.107250040376232120e-01
2.999999999999999889e-02,1.111554081981025593e-01
3.500000000000000333e-02,1.117238270484029600e-01
4.000000000000000083e-02,1.124188969575558306e-01
4.499999999999999833e-02,1.133165084966083480e-01
5.000000000000000278e-02,1.144311008752297160e-01
5.500000000000000028e-02,1.157369137774344331e-01
5.999999999999999778e-02,1.172969932708666924e-01
6.500000000000000222e-02,1.191472755358729402e-01
7.000000000000000666e-02,1.214357182302703148e-01
7.499999999999999722e-02,1.243414980790468194e-01
8.000000000000000167e-02,1.278569154121808327e-01
8.500000000000000611e-02,1.319741364184831567e-01
8.999999999999999667e-02,1.368031575062847449e-01
9.500000000000000111e-02,1.423202296972907177e-01
1.000000000000000056e-01,1.484506496400737063e-01
1.049999999999999961e-01,1.550500716531771073e-01
1.100000000000000006e-01,1.619928020059023810e-01
1.150000000000000050e-01,1.692678727887185208e-01
1.199999999999999956e-01,1.769674935467575594e-01
1.250000000000000000e-01,1.850799247599460018e-01
1.300000000000000044e-01,1.934845490261457857e-01
1.350000000000000089e-01,2.019996757839830903e-01
1.400000000000000133e-01,2.105076298862988415e-01
1.449999999999999900e-01,2.189697325631855263e-01
1.499999999999999944e-01,2.272915490561244478e-01
1.549999999999999989e-01,2.352451006954339452e-01
1.600000000000000033e-01,2.427637566589756768e-01
1.650000000000000078e-01,2.498422682625283109e-01
1.700000000000000122e-01,2.564610731231395380e-01
1.750000000000000167e-01,2.626018710972073400e-01
1.799999999999999933e-01,2.682364449905271231e-01
1.849999999999999978e-01,2.732988636022483653e-01
1.900000000000000022e-01,2.778251279354067016e-01
1.950000000000000067e-01,2.818228612207840378e-01
2.000000000000000111e-01,2.853484771121888586e-01
2.050000000000000155e-01,2.884429474381469127e-01
2.099999999999999922e-01,2.911423258898879207e-01
2.149999999999999967e-01,2.934529767533941014e-01
2.200000000000000011e-01,2.953739591063289649e-01
2.250000000000000056e-01,2.969244544607732572e-01
2.300000000000000100e-01,2.980890044706500097e-01
2.350000000000000144e-01,2.988920659285405068e-01
2.399999999999999911e-01,2.993259770897643834e-01
2.449999999999999956e-01,2.994673525598969266e-01
2.500000000000000000e-01,2.995506984841494469e-01
2.550000000000000044e-01,2.996055778306930817e-01
2.600000000000000089e-01,2.996668285868246961e-01
2.650000000000000133e-01,2.997045294031968621e-01
2.700000000000000178e-01,2.997496958758228969e-01
2.750000000000000222e-01,2.988079695507986910e-01
2.800000000000000266e-01,2.962191130150734208e-01
2.850000000000000311e-01,2.946828522082664548e-01
2.899999999999999800e-01,2.941923626062437624e-01
2.949999999999999845e-01,2.898085530784730857e-01
2.999999999999999889e-01,2.903089577953286704e-01
3.049999999999999933e-01,2.910797840420577542e-01
3.099999999999999978e-01,2.918139033223250967e-01
3.150000000000000022e-01,2.925085678773135522e-01
3.200000000000000067e-01,2.898540474824182200e-01
3.250000000000000111e-01,2.902216269730297227e-01
3.300000000000000155e-01,2.914770651929625145e-01
3.350000000000000200e-01,2.922618983879159971e-01
3.400000000000000244e-01,2.937830294736260561e-01
3.450000000000000289e-01,2.946382418136073156e-01
3.500000000000000333e-01,2.911598418955238521e-01
3.549999999999999822e-01,2.925826806999470842e-01
3.599999999999999867e-01,2.939340539682176456e-01
3.649999999999999911e-01,2.932929279941267620e-01
3.699999999999999956e-01,2.967916322178608679e-01
3.750000000000000000e-01,2.916983558311814217e-01
3.800000000000000044e-01,2.940576982404588535e-01
3.850000000000000089e-01,2.972201176174146808e-01
3.900000000000000133e-01,2.934314524991039064e-01
3.950000000000000178e-01,2.957762178365491712e-01
4.000000000000000222e-01,2.950253645703553862e-01
4.050000000000000266e-01,2.945208089602506796e-01
4.100000000000000311e-01,2.926076366035705867e-01
4.150000000000000355e-01,2.928103841896997905e-01
4.199999999999999845e-01,2.930191188959934689e-01
4.249999999999999889e-01,2.932769620376417530e-01
4.299999999999999933e-01,2.935250513435215813e-01
4.349999999999999978e-01,2.938007265797625833e-01
4.400000000000000022e-01,2.929523368805228567e-01
4.450000000000000067e-01,2.935542242898487308e-01
4.500000000000000111e-01,2.940640069665669820e-01
4.550000000000000155e-01,2.945531898455667763e-01
4.600000000000000200e-01,2.949878748166590015e-01
4.650000000000000244e-01,2.946853178455273170e-01
4.700000000000000289e-01,2.952997746025352588e-01
4.750000000000000333e-01,2.958343378552242831e-01
4.799999999999999822e-01,2.963246989027440992e-01
4.849999999999999867e-01,2.967669480047100961e-01
4.899999999999999911e-01,2.968643760140574628e-01
4.949999999999999956e-01,2.973815780645041595e-01
5.000000000000000000e-01,2.978439443100968087e-01
5.050000000000000044e-01,2.982658903319838073e-01
5.100000000000000089e-01,2.986548204042541177e-01
5.150000000000000133e-01,2.990169847677220938e-01
5.200000000000000178e-01,2.993589926557497227e-01
5.250000000000000222e-01,2.996845627024199987e-01
5.300000000000000266e-01,2.999971717699975726e-01
5.350000000000000311e-01,3.002999573277062018e-01
5.400000000000000355e-01,3.010111895160873519e-01
5.450000000000000400e-01,3.012712372062062438e-01
5.500000000000000444e-01,3.015100389222457045e-01
5.550000000000000488e-01,3.017609197018255585e-01
5.600000000000000533e-01,3.020120928434455454e-01
5.650000000000000577e-01,3.007703671671978496e-01
5.700000000000000622e-01,2.990830147588917631e-01
5.750000000000000666e-01,2.979001511693413207e-01
5.799999999999999600e-01,2.971478342694851005e-01
5.849999999999999645e-01,2.966734706783603071e-01
5.899999999999999689e-01,2.963894464774451953e-01
5.949999999999999734e-01,2.962474307632396719e-01
5.999999999999999778e-01,2.961122555466009221e-01
6.049999999999999822e-01,2.956285958209184939e-01
6.099999999999999867e-01,2.959444098354703234e-01
6.149999999999999911e-01,2.962555202907431462e-01
6.199999999999999956e-01,2.965777034654766275e-01
6.250000000000000000e-01,2.968962805390258364e-01
6.300000000000000044e-01,2.972195079929153549e-01
6.350000000000000089e-01,2.975395784546129851e-01
6.400000000000000133e-01,2.978661167277130706e-01
6.450000000000000178e-01,2.981630620868801484e-01
6.500000000000000222e-01,2.984225903896713383e-01
6.550000000000000266e-01,2.986982910175792760e-01
6.600000000000000311e-01,2.989819259050660039e-01
6.650000000000000355e-01,2.991943245555144237e-01
6.700000000000000400e-01,2.993511019510921578e-01
6.750000000000000444e-01,2.994682646115332525e-01
6.800000000000000488e-01,2.995537638982994633e-01
6.850000000000000533e-01,2.996186529314850966e-01
6.900000000000000577e-01,2.996651162681369662e-01
6.950000000000000622e-01,2.997008837491073052e-01
7.000000000000000666e-01,2.997260044525033584e-01
7.049999999999999600e-01,2.997457289100047273e-01
7.099999999999999645e-01,2.997588808065160260e-01
7.149999999999999689e-01,2.997696193774733175e-01
7.199999999999999734e-01,2.997761562069222174e-01
7.249999999999999778e-01,2.997823325283024420e-01
7.299999999999999822e-01,2.997855013187872841e-01
7.349999999999999867e-01,2.997891935548928077e-01
7.399999999999999911e-01,2.997905726829649398e-01
7.449999999999999956e-01,2.997935075535835270e-01
7.500000000000000000e-01,2.998410785532472089e-01
7.550000000000000044e-01,2.999546730384836102e-01
7.600000000000000089e-01,3.001164775074026125e-01
7.650000000000000133e-01,3.003139153079565915e-01
7.700000000000000178e-01,3.005366957563539998e-01
7.750000000000000222e-01,3.007820975697723664e-01
7.800000000000000266e-01,3.010422865189660291e-01
7.850000000000000311e-01,3.013131325049668852e-01
7.900000000000000355e-01,3.015943805664290656e-01
7.950000000000000400e-01,3.018792750382657264e-01
8.000000000000000444e-01,3.021674567733624861e-01
8.050000000000000488e-01,3.024625974932909078e-01
8.100000000000000533e-01,3.036708451851450330e-01
8.150000000000000577e-01,3.039977752885394957e-01
8.200000000000000622e-01,3.041552941362904994e-01
8.250000000000000666e-01,3.043551233921287236e-01
8.300000000000000711e-01,3.045808656824759431e-01
8.349999999999999645e-01,3.047840392955165623e-01
8.399999999999999689e-01,3.049929741484768142e-01
8.449999999999999734e-01,3.052254637429023254e-01
8.499999999999999778e-01,3.054779501078114246e-01
8.549999999999999822e-01,3.057446806159941355e-01
8.599999999999999867e-01,3.061591162411517186e-01
8.649999999999999911e-01,3.066725967346740078e-01
8.699999999999999956e-01,3.069578175454183988e-01
8.750000000000000000e-01,3.072258141965965028e-01
8.800000000000000044e-01,3.075034710683870465e-01
8.850000000000000089e-01,3.077919094099419439e-01
8.900000000000000133e-01,3.080899929632888168e-01
8.950000000000000178e-01,3.083883707650516559e-01
9.000000000000000222e-01,3.088481991810689831e-01
9.050000000000000266e-01,3.096265229117408091e-01
9.100000000000000311e-01,3.102866438657772008e-01
9.150000000000000355e-01,3.106163545186627628e-01
9.200000000000000400e-01,3.106846822871685565e-01
9.250000000000000444e-01,3.080184649373199912e-01
9.300000000000000488e-01,3.017010365607664668e-01
9.350000000000000533e-01,2.966000914574506431e-01
9.400000000000000577e-01,2.918776470883375218e-01
9.450000000000000622e-01,2.879940999101786026e-01
9.500000000000000666e-01,2.850911407027331701e-01
9.550000000000000711e-01,2.832793766253502432e-01
9.599999999999999645e-01,2.816327521047878868e-01
9.649999999999999689e-01,2.788228246410274780e-01
9.699999999999999734e-01,2.784024900788234502e-01
9.749999999999999778e-01,2.784641573390206348e-01
9.799999999999999822e-01,2.787025132091331403e-01
9.849999999999999867e-01,2.791543915396690334e-01
9.899999999999999911e-01,2.791591909306058161e-01
9.949999999999999956e-01,2.770862639869669519e-01
1.000000000000000000e+00,2.774433985203379471e-01
1.005000000000000115e+00,2.778290936548528656e-01
1.010000000000000009e+00,2.783497302683168306e-01
1.015000000000000124e+00,2.789715130813509303e-01
1.020000000000000018e+00,2.795226115043674131e-01
1.024999999999999911e+00,2.771501480405125228e-01
1.030000000000000027e+00,2.777258805231189176e-01
1.034999999999999920e+00,2.783719885675068340e-01
1.040000000000000036e+00,2.790666215484777224e-01
1.044999999999999929e+00,2.797742879032836250e-01
1.050000000000000044e+00,2.804124776189480528e-01
1.054999999999999938e+00,2.809433066940419943e-01
1.060000000000000053e+00,2.784629759087434708e-01
1.064999999999999947e+00,2.792831269515790305e-01
1.070000000000000062e+00,2.802168165445446668e-01
1.074999999999999956e+00,2.810627465292823146e-01
1.080000000000000071e+00,2.818245301839850669e-01
1.084999999999999964e+00,2.825244595796503333e-01
1.090000000000000080e+00,2.804109271456297070e-01
1.094999999999999973e+00,2.815005359999090406e-01
1.100000000000000089e+00,2.825531957976853414e-01
1.104999999999999982e+00,2.834531683746951969e-01
1.110000000000000098e+00,2.842665935179593539e-01
1.114999999999999991e+00,2.850248355239171083e-01
1.120000000000000107e+00,2.857274896469974013e-01
1.125000000000000000e+00,2.841758623334490474e-01
1.130000000000000115e+00,2.853301745047435722e-01
1.135000000000000009e+00,2.862803425085250209e-01
1.140000000000000124e+00,2.871678043531077917e-01
1.145000000000000018e+00,2.879719890214117450e-01
1.150000000000000133e+00,2.887272572411271887e-01
1.155000000000000027e+00,2.877746229122010169e-01
1.159999999999999920e+00,2.889123452271898929e-01
1.165000000000000036e+00,2.898179485292070034e-01
1.169999999999999929e+00,2.906657132417558853e-01
1.175000000000000044e+00,2.914289114411745540e-01
1.179999999999999938e+00,2.921460284413216479e-01
1.185000000000000053e+00,2.917643769386761288e-01
1.189999999999999947e+00,2.927597613526078391e-01
1.195000000000000062e+00,2.935430969504679299e-01
1.199999999999999956e+00,2.942750654823681478e-01
1.205000000000000071e+00,2.949357224131794464e-01
1.209999999999999964e+00,2.955551314826156406e-01
1.215000000000000080e+00,2.957738128964647051e-01
1.219999999999999973e+00,2.964567942626785690e-01
1.225000000000000089e+00,2.970740986421876451e-01
1.229999999999999982e+00,2.976450531528027077e-01
1.235000000000000098e+00,2.981738663676159473e-01
1.239999999999999991e+00,2.985743204920449090e-01
1.245000000000000107e+00,2.988960816894967731e-01
1.250000000000000000e+00,2.991473224752438931e-01
1.255000000000000115e+00,2.993222723634543225e-01
1.260000000000000009e+00,2.994712055735206380e-01
1.265000000000000124e+00,2.995879872283757073e-01
1.270000000000000018e+00,2.996666293273779202e-01
1.275000000000000133e+00,2.997342824568831610e-01
1.280000000000000027e+00,2.997888627919523263e-01
1.284999999999999920e+00,2.998298409610243298e-01
1.290000000000000036e+00,2.998517774593091323e-01
1.294999999999999929e+00,2.998758833497299769e-01
1.300000000000000044e+00,2.998972802075381416e-01
