distance,error
1.000000000000000021e-02,3.898203340956821195e-01
1.499999999999999944e-02,3.897555090763846208e-01
2.000000000000000042e-02,3.895756846730926704e-01
2.500000000000000139e-02,3.892746109401393761e-01
2.999999999999999889e-02,3.888435893426848700e-01
3.500000000000000333e-02,3.882810845396024724e-01
4.000000000000000083e-02,3.875926951132692144e-01
4.499999999999999833e-02,3.867063618433049799e-01
5.000000000000000278e-02,3.856101389959248338e-01
5.500000000000000028e-02,3.843186739957184517e-01
5.999999999999999778e-02,3.827866079481285766e-01
6.500000000000000222e-02,3.809870198012813569e-01
7.000000000000000666e-02,3.788915684522976002e-01
7.499999999999999722e-02,3.763418775188705490e-01
8.000000000000000167e-02,3.733125319985384216e-01
8.500000000000000611e-02,3.695906950754355713e-01
8.999999999999999667e-02,3.651796292038804737e-01
9.500000000000000111e-02,3.600580116321516755e-01
1.000000000000000056e-01,3.542084650805176760e-01
1.049999999999999961e-01,3.476019955412409934e-01
1.100000000000000006e-01,3.403263961147119931e-01
1.150000000000000050e-01,3.326776608571136995e-01
1.199999999999999956e-01,3.246422367714327795e-01
1.250000000000000000e-01,3.160280865937890038e-01
1.300000000000000044e-01,3.067494646554724813e-01
1.350000000000000089e-01,2.967877188273588818e-01
1.400000000000000133e-01,2.863642073178963576e-01
1.449999999999999900e-01,2.756187738576043600e-01
1.499999999999999944e-01,2.646423431869709408e-01
1.549999999999999989e-01,2.534718513690470409e-01
1.600000000000000033e-01,2.421593554894806988e-01
1.650000000000000078e-01,2.306825635648012129e-01
1.700000000000000122e-01,2.190394056228446851e-01
1.750000000000000167e-01,2.073021893777057811e-01
1.799999999999999933e-01,1.954468561229660839e-01
1.849999999999999978e-01,1.835203193564030055e-01
1.900000000000000022e-01,1.715434187449502712e-01
1.950000000000000067e-01,1.596165556517813444e-01
2.000000000000000111e-01,1.478826569246259326e-01
2.050000000000000155e-01,1.363988748326295242e-01
2.099999999999999922e-01,1.252036271641956966e-01
2.149999999999999967e-01,1.143579174882663474e-01
2.200000000000000011e-01,1.039051298376027499e-01
2.250000000000000056e-01,9.389764637805442238e-02
2.300000000000000100e-01,8.438455956030860294e-02
2.350000000000000144e-01,7.540940895478170924e-02
2.399999999999999911e-01,6.698493481901135471e-02
2.449999999999999956e-01,5.912143510271733460e-02
2.500000000000000000e-01,5.183620288480106364e-02
2.550000000000000044e-01,4.515040836601524887e-02
2.600000000000000089e-01,3.904321137782468254e-02
2.650000000000000133e-01,3.347283412550022819e-02
2.700000000000000178e-01,2.841392284395549694e-02
2.750000000000000222e-01,2.484612547919584635e-02
2.800000000000000266e-01,2.436789604643341267e-02
2.850000000000000311e-01,2.277262524687539980e-02
2.899999999999999800e-01,2.086965851256661342e-02
2.949999999999999845e-01,2.138231856480971027e-02
2.999999999999999889e-01,1.907892519190357294e-02
3.049999999999999933e-01,1.687051597711441975e-02
3.099999999999999978e-01,1.491546818081596060e-02
3.150000000000000022e-01,1.319593376782729477e-02
3.200000000000000067e-01,1.426056093492167332e-02
3.250000000000000111e-01,1.204091189492406677e-02
3.300000000000000155e-01,1.054687714513424801e-02
3.350000000000000200e-01,1.140409400361769299e-02
3.400000000000000244e-01,9.386705672174144865e-03
3.450000000000000289e-01,7.563175551898781990e-03
3.500000000000000333e-01,9.532858906816932265e-03
3.549999999999999822e-01,7.844338084267821198e-03
3.599999999999999867e-01,6.010038170310871841e-03
3.649999999999999911e-01,8.298001872876437091e-03
3.699999999999999956e-01,6.819940375967170620e-03
3.750000000000000000e-01,6.190019752584874357e-03
3.800000000000000044e-01,7.375208747766592854e-03
3.850000000000000089e-01,7.254203004947501476e-03
3.900000000000000133e-01,6.867542121469838445e-03
3.950000000000000178e-01,6.512043019497204543e-03
4.000000000000000222e-01,6.162122288492333233e-03
4.050000000000000266e-01,5.833280136549601202e-03
4.100000000000000311e-01,6.452625768100794801e-03
4.150000000000000355e-01,5.905272075795719999e-03
4.199999999999999845e-01,5.433334117818211517e-03
4.249999999999999889e-01,4.995522979876543257e-03
4.299999999999999933e-01,4.610114922732000409e-03
4.349999999999999978e-01,4.251134685471780195e-03
4.400000000000000022e-01,4.547484831650128179e-03
4.450000000000000067e-01,4.061406187722216288e-03
4.500000000000000111e-01,3.650862504501861672e-03
4.550000000000000155e-01,3.272602538689384222e-03
4.600000000000000200e-01,2.943605436248886154e-03
4.650000000000000244e-01,3.002164436808174575e-03
4.700000000000000289e-01,2.602999020273499831e-03
4.750000000000000333e-01,2.257405062308759369e-03
4.799999999999999822e-01,1.945530572541653846e-03
4.849999999999999867e-01,1.668700717943005785e-03
4.899999999999999911e-01,1.532137384538501124e-03
4.949999999999999956e-01,1.233764337340736983e-03
5.000000000000000000e-01,9.685447863004847946e-04
5.050000000000000044e-01,7.291164729792964927e-04
5.100000000000000089e-01,5.426414633418752409e-04
5.150000000000000133e-01,2.810090859917124817e-04
5.200000000000000178e-01,9.381438046140999631e-05
5.250000000000000222e-01,8.747525100993858160e-05
5.300000000000000266e-01,2.591999405573419679e-04
5.350000000000000311e-01,4.267225268231866764e-04
5.400000000000000355e-01,8.960803177687770571e-04
5.450000000000000400e-01,1.007283370262124222e-03
5.500000000000000444e-01,1.134606808214866369e-03
5.550000000000000488e-01,1.259916507081682013e-03
5.600000000000000533e-01,1.394473316686961617e-03
5.650000000000000577e-01,2.055307637623515760e-03
5.700000000000000622e-01,2.090105390922691875e-03
5.750000000000000666e-01,2.163918206650405907e-03
5.799999999999999600e-01,1.939351161021063419e-03
5.849999999999999645e-01,8.010256951426208971e-04
5.899999999999999689e-01,3.657218136554618582e-06
5.949999999999999734e-01,5.569554652644082005e-04
5.999999999999999778e-01,9.240355594243854220e-04
6.049999999999999822e-01,1.402815975169779961e-03
6.099999999999999867e-01,1.450225843116159652e-03
6.149999999999999911e-01,1.452839710778530691e-03
6.199999999999999956e-01,1.402040404182069988e-03
6.250000000000000000e-01,1.327789309853777411e-03
6.300000000000000044e-01,1.222106293142066757e-03
6.350000000000000089e-01,1.104094183152715125e-03
6.400000000000000133e-01,9.623321555847219599e-04
6.450000000000000178e-01,7.947785229590609291e-04
6.500000000000000222e-01,6.263800719229495328e-04
6.550000000000000266e-01,4.796624323086251529e-04
