distance,dist_from_surface
6.666666666666667095e-03,1.101796687011516312e-01
1.000000000000000021e-02,1.102444914332299242e-01
1.333333333333333419e-02,1.104240998581834110e-01
1.666666666666666644e-02,1.107243863644236104e-01
2.000000000000000042e-02,1.111537074414470222e-01
2.333333333333333440e-02,1.117388536819489686e-01
2.666666666666666838e-02,1.124631152770127901e-01
3.000000000000000236e-02,1.133965696682422419e-01
3.333333333333333287e-02,1.145718125104810137e-01
3.666666666666666685e-02,1.159258177249704175e-01
4.000000000000000083e-02,1.176837288010732785e-01
4.333333333333333481e-02,1.199983525890988140e-01
4.666666666666666879e-02,1.229826695301907552e-01
5.000000000000000278e-02,1.265990246072964676e-01
5.333333333333333676e-02,1.309064079405517222e-01
5.666666666666667074e-02,1.358676175105123785e-01
6.000000000000000472e-02,1.414767868478043200e-01
6.333333333333333870e-02,1.474745572811771155e-01
6.666666666666666574e-02,1.536152620932476898e-01
7.000000000000000666e-02,1.596356394134339773e-01
7.333333333333333370e-02,1.653962619794085986e-01
7.666666666666667462e-02,1.708442474552693269e-01
8.000000000000000167e-02,1.759061020015443844e-01
8.333333333333334259e-02,1.806163735794561187e-01
8.666666666666666963e-02,1.850501312210171279e-01
9.000000000000001055e-02,1.892479601863817362e-01
9.333333333333333759e-02,1.932193991461181870e-01
9.666666666666667851e-02,1.969539113456014456e-01
1.000000000000000056e-01,2.004355105610153009e-01
1.033333333333333465e-01,2.036205554660296402e-01
1.066666666666666735e-01,2.064668713915925602e-01
1.100000000000000006e-01,2.089350674917141715e-01
1.133333333333333415e-01,2.109911840088901924e-01
1.166666666666666685e-01,2.126133534824105331e-01
1.200000000000000094e-01,2.137899502626755543e-01
1.233333333333333365e-01,2.144703738260683168e-01
1.266666666666666774e-01,2.146934635370694733e-01
1.300000000000000044e-01,2.145781604490182015e-01
1.333333333333333315e-01,2.141649414868022350e-01
1.366666666666666863e-01,2.134390569362229484e-01
1.400000000000000133e-01,2.123901659599259362e-01
1.433333333333333404e-01,2.110078140146681991e-01
1.466666666666666674e-01,2.094242456378870298e-01
1.500000000000000222e-01,2.078441155771679760e-01
1.533333333333333492e-01,2.064019408881043183e-01
1.566666666666666763e-01,2.051627210456794803e-01
1.600000000000000033e-01,2.041418822397300104e-01
1.633333333333333304e-01,2.033255165905025474e-01
1.666666666666666852e-01,2.026738122949640619e-01
1.700000000000000122e-01,2.021757189777848573e-01
1.733333333333333393e-01,2.017969920377288284e-01
1.766666666666666663e-01,2.015119434884078409e-01
1.800000000000000211e-01,2.012978531852078756e-01
1.833333333333333481e-01,2.011337017108504044e-01
1.866666666666666752e-01,2.010065886859002671e-01
1.900000000000000022e-01,2.009099829578112895e-01
1.933333333333333570e-01,2.008359267416648108e-01
1.966666666666666841e-01,2.007809658475710191e-01
2.000000000000000111e-01,2.007256087273834866e-01
2.033333333333333381e-01,2.006837405021917320e-01
2.066666666666666929e-01,2.006566022366780278e-01
2.100000000000000200e-01,2.006343992243660446e-01
2.133333333333333470e-01,2.006211159952851208e-01
2.166666666666666741e-01,2.006153962432904447e-01
2.200000000000000011e-01,2.006137460958772600e-01
2.233333333333333559e-01,2.006119411264888630e-01
2.266666666666666829e-01,2.006023733025021627e-01
2.300000000000000100e-01,2.005982165144730434e-01
2.333333333333333370e-01,2.006003529290774912e-01
2.366666666666666918e-01,2.005997535781028074e-01
2.400000000000000189e-01,2.005991914866070425e-01
2.433333333333333459e-01,2.006015371628536714e-01
2.466666666666666730e-01,2.006020967297588720e-01
2.500000000000000000e-01,2.005985038368165441e-01
2.533333333333333548e-01,2.005926515101944252e-01
2.566666666666667096e-01,2.005930014395654881e-01
2.600000000000000089e-01,2.005958001334360863e-01
2.633333333333333637e-01,2.006014124940653787e-01
2.666666666666666630e-01,2.006088110044579320e-01
2.700000000000000178e-01,2.006128939915565457e-01
2.733333333333333726e-01,2.006184838769525247e-01
2.766666666666666718e-01,2.006237535770971081e-01
2.800000000000000266e-01,2.006311766761274540e-01
2.833333333333333259e-01,2.006405561569019058e-01
2.866666666666666807e-01,2.006516804713464330e-01
2.900000000000000355e-01,2.006597975931288247e-01
2.933333333333333348e-01,2.006572577717935790e-01
2.966666666666666896e-01,2.006587057795189699e-01
3.000000000000000444e-01,1.990602395485098208e-01
3.033333333333333437e-01,1.962220496634014821e-01
3.066666666666666985e-01,2.009432749614324942e-01
3.099999999999999978e-01,1.984903181711108466e-01
3.133333333333333526e-01,1.959662783718935375e-01
3.166666666666667074e-01,1.939266698498958164e-01
