obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.000000000000000000e+02,3.729183840751647949e+01,3.739016638861761971e-02,2.011438645940147665e-02,2.059232526355319389e-03,5.956378537437442139e-02
