distance,error
1.000000000000000021e-02,5.675063970833901794e-02
1.499999999999999944e-02,5.648642627480839756e-02
2.000000000000000042e-02,5.601358241660706755e-02
2.500000000000000139e-02,5.532695022697287773e-02
2.999999999999999889e-02,5.441952568022784958e-02
3.500000000000000333e-02,5.332812833258265828e-02
4.000000000000000083e-02,5.207048528063629167e-02
4.499999999999999833e-02,5.057680172011328606e-02
5.000000000000000278e-02,4.883117969356270266e-02
5.500000000000000028e-02,4.680065397544398015e-02
5.999999999999999778e-02,4.453552248825291132e-02
6.500000000000000222e-02,4.184066033066086848e-02
7.000000000000000666e-02,3.870726063357048802e-02
7.499999999999999722e-02,3.523551738850362602e-02
8.000000000000000167e-02,3.143426325421278672e-02
8.500000000000000611e-02,2.729711667828634003e-02
8.999999999999999667e-02,2.292550978139677037e-02
9.500000000000000111e-02,1.865750073131080058e-02
1.000000000000000056e-01,1.461499271785467527e-02
1.049999999999999961e-01,1.076623891335699162e-02
1.100000000000000006e-01,7.149552351908846672e-03
1.150000000000000050e-01,3.730103256731865605e-03
1.199999999999999956e-01,4.939725676259680044e-04
1.250000000000000000e-01,2.566615740725163020e-03
1.300000000000000044e-01,5.453765455658486812e-03
1.350000000000000089e-01,8.098942120747451567e-03
1.400000000000000133e-01,1.058476560165223963e-02
1.449999999999999900e-01,1.292229520452595724e-02
1.499999999999999944e-01,1.412161152759939392e-02
1.549999999999999989e-01,1.198455548965256939e-02
1.600000000000000033e-01,8.883830874985787496e-03
1.650000000000000078e-01,5.241427770798936722e-03
1.700000000000000122e-01,5.404448455899722335e-04
1.750000000000000167e-01,3.376855081919860873e-03
1.799999999999999933e-01,7.586749274526189378e-03
1.849999999999999978e-01,9.788759106074769803e-03
1.900000000000000022e-01,1.148362950275181801e-02
1.950000000000000067e-01,1.226357571443430390e-02
2.000000000000000111e-01,1.274497700012967340e-02
2.050000000000000155e-01,1.313870975513383062e-02
2.099999999999999922e-01,1.392948321865994377e-02
2.149999999999999967e-01,1.451697306278610343e-02
2.200000000000000011e-01,1.575147995301465903e-02
2.250000000000000056e-01,1.603578265095146130e-02
2.300000000000000100e-01,1.578716472692906492e-02
2.350000000000000144e-01,1.556603004584229157e-02
2.399999999999999911e-01,1.541269032254925092e-02
2.449999999999999956e-01,5.785725216466568177e-02
2.500000000000000000e-01,1.537471993462691429e-02
2.550000000000000044e-01,1.532908622508194658e-02
2.600000000000000089e-01,1.593006326833726338e-02
2.650000000000000133e-01,1.616360996033363098e-02
2.700000000000000178e-01,1.575886935581441786e-02
2.750000000000000222e-01,1.540657127201768700e-02
2.800000000000000266e-01,1.512518251118015120e-02
2.850000000000000311e-01,1.481334264175474154e-02
2.899999999999999800e-01,1.461896469791405459e-02
2.949999999999999845e-01,1.437095463085035288e-02
2.999999999999999889e-01,1.423377306871232741e-02
3.049999999999999933e-01,1.415922914244146548e-02
3.099999999999999978e-01,1.402059008783916420e-02
3.150000000000000022e-01,1.397659504468551188e-02
3.200000000000000067e-01,1.383985500778959002e-02
3.250000000000000111e-01,1.382347890371227357e-02
3.300000000000000155e-01,1.380983502657895899e-02
3.350000000000000200e-01,1.377485785137085202e-02
3.400000000000000244e-01,1.376296367174535858e-02
3.450000000000000289e-01,1.364060153690424201e-02
3.500000000000000333e-01,1.343624107711129632e-02
3.549999999999999822e-01,1.334911420354959084e-02
3.599999999999999867e-01,1.304428325025306853e-02
3.649999999999999911e-01,1.269565550059902070e-02
3.699999999999999956e-01,1.227464427112528837e-02
3.750000000000000000e-01,1.220128201612276711e-02
3.800000000000000044e-01,1.176998988254729026e-02
3.850000000000000089e-01,1.126840438068030074e-02
3.900000000000000133e-01,1.074110604081086016e-02
3.950000000000000178e-01,1.017541091165830545e-02
4.000000000000000222e-01,1.148147311393607657e-02
4.050000000000000266e-01,1.052429277971731782e-02
4.100000000000000311e-01,9.609805292944181843e-03
4.150000000000000355e-01,8.685981965547340602e-03
4.199999999999999845e-01,7.869133866997883586e-03
4.249999999999999889e-01,8.608863356938886019e-03
4.299999999999999933e-01,7.762091353659968107e-03
4.349999999999999978e-01,6.993598190468048627e-03
4.400000000000000022e-01,6.254085185897498289e-03
4.450000000000000067e-01,5.563513746465967996e-03
4.500000000000000111e-01,4.894703321274174179e-03
4.550000000000000155e-01,4.256932213643861880e-03
4.600000000000000200e-01,3.919754922002521326e-03
4.650000000000000244e-01,3.149540992617052941e-03
4.700000000000000289e-01,2.427768322488408227e-03
4.750000000000000333e-01,1.813330946019877168e-03
4.799999999999999822e-01,1.329938774627099137e-03
4.849999999999999867e-01,1.148501242956160955e-03
