distance,error
1.333333333333333419e-02,1.567506383583054108e-01
2.000000000000000042e-02,1.564864014954209515e-01
2.666666666666666838e-02,1.560133837677217250e-01
3.333333333333333287e-02,1.553260303527614072e-01
4.000000000000000083e-02,1.544162876575679577e-01
4.666666666666666879e-02,1.533312109141418411e-01
5.333333333333333676e-02,1.520704219620983288e-01
6.000000000000000472e-02,1.505679908733325856e-01
6.666666666666666574e-02,1.488094546139298036e-01
7.333333333333333370e-02,1.468354794935345653e-01
8.000000000000000167e-02,1.446611176141734956e-01
8.666666666666666963e-02,1.421051607573992348e-01
9.333333333333333759e-02,1.391605507247101192e-01
1.000000000000000056e-01,1.357474164654810522e-01
1.066666666666666735e-01,1.318665768324111531e-01
1.133333333333333415e-01,1.275076024702125610e-01
1.200000000000000094e-01,1.226622983802101441e-01
1.266666666666666774e-01,1.172706166062366523e-01
1.333333333333333315e-01,1.114452634619729071e-01
1.400000000000000133e-01,1.099886259608015976e-01
1.466666666666666674e-01,1.119460089059528957e-01
1.533333333333333492e-01,1.153687069323322684e-01
1.600000000000000033e-01,1.153387606675222721e-01
1.666666666666666852e-01,1.163084459891499667e-01
1.733333333333333393e-01,1.142585769456423567e-01
1.800000000000000211e-01,1.131661796001999787e-01
1.866666666666666752e-01,1.111795141290336519e-01
1.933333333333333570e-01,1.073636256096577174e-01
2.000000000000000111e-01,1.045203044322640107e-01
2.066666666666666929e-01,9.997703330858409565e-02
2.133333333333333470e-01,9.652859758679258051e-02
2.200000000000000011e-01,9.197979570968155272e-02
2.266666666666666829e-01,8.823381818611626681e-02
2.333333333333333370e-01,8.365189201037084854e-02
2.400000000000000189e-01,7.943107503011301307e-02
2.466666666666666730e-01,7.481280372165605153e-02
2.533333333333333548e-01,7.033623848840932224e-02
2.600000000000000089e-01,6.616547013709812852e-02
2.666666666666666630e-01,6.219529085016101827e-02
2.733333333333333726e-01,5.831665345056782912e-02
2.800000000000000266e-01,5.450968844080120862e-02
2.866666666666666807e-01,5.098506452643500331e-02
2.933333333333333348e-01,4.761375948189858903e-02
3.000000000000000444e-01,4.393670450489547269e-02
3.066666666666666985e-01,4.129655060194647315e-02
3.133333333333333526e-01,3.802201659412666329e-02
3.200000000000000067e-01,3.481472492626506987e-02
3.266666666666666607e-01,3.258782050944190184e-02
3.333333333333333703e-01,2.987227449626405490e-02
3.400000000000000244e-01,2.789768777439494488e-02
3.466666666666666785e-01,2.513367652988368617e-02
3.533333333333333326e-01,2.406675837733013648e-02
3.600000000000000422e-01,2.212630809430414514e-02
3.666666666666666963e-01,2.035321434105025196e-02
3.733333333333333504e-01,1.927824485898450846e-02
3.800000000000000044e-01,1.683962485547148627e-02
3.866666666666667140e-01,1.663424214773807919e-02
3.933333333333333681e-01,1.449620011634403585e-02
4.000000000000000222e-01,1.435919682531733299e-02
4.066666666666666763e-01,1.275128572336895784e-02
4.133333333333333859e-01,1.239276008604503314e-02
4.200000000000000400e-01,1.089895499089772214e-02
4.266666666666666941e-01,1.040804536413625532e-02
