obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
6.780000000000000000e+02,2.574838566780090332e+01,8.390634364551967372e-02,1.491229689207389762e-02,1.966952615314059797e-03,1.007855931529076238e-01
