obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.790000000000000000e+02,2.646336722373962402e+01,8.354840517044066772e-02,1.155196474021245867e-02,1.366206540001763158e-03,9.646657645065488673e-02
