obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.150000000000000000e+02,2.462762808799743652e+01,1.721316675345102923e-02,1.294248605576049128e-02,1.975462436676025512e-03,3.213111524588754819e-02
