distance,error
3.333333333333333547e-03,2.567489506148470380e-01
5.000000000000000104e-03,2.564837452697613651e-01
6.666666666666667095e-03,2.560107330929077829e-01
8.333333333333333218e-03,2.553257141891983606e-01
1.000000000000000021e-02,2.544228011545648371e-01
1.166666666666666720e-02,2.533377908525192290e-01
1.333333333333333419e-02,2.520536278161021881e-01
1.500000000000000118e-02,2.505665548171818191e-01
1.666666666666666644e-02,2.488237333322105560e-01
1.833333333333333343e-02,2.468124762862916044e-01
2.000000000000000042e-02,2.446762314767516600e-01
2.166666666666666741e-02,2.422055124388607372e-01
2.333333333333333440e-02,2.393895784102251512e-01
2.500000000000000139e-02,2.361972210433776476e-01
2.666666666666666838e-02,2.325067958046481420e-01
2.833333333333333537e-02,2.282805644882010820e-01
3.000000000000000236e-02,2.235054050286532368e-01
3.166666666666666935e-02,2.181496502974892837e-01
3.333333333333333287e-02,2.122512398309431003e-01
3.500000000000000333e-02,2.058529937819644773e-01
3.666666666666666685e-02,1.989652216056905232e-01
3.833333333333333731e-02,1.916497290737954051e-01
4.000000000000000083e-02,1.837934943350073569e-01
4.166666666666667129e-02,1.755432315678989164e-01
4.333333333333333481e-02,1.671673617998554184e-01
4.500000000000000527e-02,1.586404905784372654e-01
4.666666666666666879e-02,1.500194884115837179e-01
4.833333333333333925e-02,1.413124568969061357e-01
5.000000000000000278e-02,1.325996266426710535e-01
5.166666666666667324e-02,1.238797918867592940e-01
5.333333333333333676e-02,1.152988097179583060e-01
5.500000000000000028e-02,1.069910876869258898e-01
5.666666666666667074e-02,9.908256735216908195e-02
5.833333333333333426e-02,9.152798735812756048e-02
6.000000000000000472e-02,8.444722483274486047e-02
6.166666666666666824e-02,7.777974001330406617e-02
6.333333333333333870e-02,7.155784702441186917e-02
6.500000000000000222e-02,6.574424844668919077e-02
6.666666666666666574e-02,6.033950966261997229e-02
6.833333333333334314e-02,5.529261494018816725e-02
7.000000000000000666e-02,5.061470802007589365e-02
7.166666666666667018e-02,4.625411379537169854e-02
7.333333333333333370e-02,4.215882481592120312e-02
7.500000000000001110e-02,3.832003761935359742e-02
7.666666666666667462e-02,3.464022440404906922e-02
7.833333333333333814e-02,3.115022838720821197e-02
8.000000000000000167e-02,2.780873454559945612e-02
8.166666666666666519e-02,2.465746916404332190e-02
8.333333333333334259e-02,2.163598459204496560e-02
8.500000000000000611e-02,1.883018243366613165e-02
8.666666666666666963e-02,1.628878758092072720e-02
8.833333333333333315e-02,1.400916895095172254e-02
9.000000000000001055e-02,1.192493761784813033e-02
9.166666666666667407e-02,1.007515662614144603e-02
9.333333333333333759e-02,8.509063184388654388e-03
9.500000000000000111e-02,7.115536832131563738e-03
9.666666666666667851e-02,5.900412223257600619e-03
9.833333333333334203e-02,4.934705236119218963e-03
1.000000000000000056e-01,4.091132807707065222e-03
1.016666666666666691e-01,3.381285343584339298e-03
1.033333333333333465e-01,2.804737341118301863e-03
1.050000000000000100e-01,2.360884020252806970e-03
1.066666666666666735e-01,1.953028232760056770e-03
1.083333333333333370e-01,1.615856527457493197e-03
1.100000000000000006e-01,1.340417588237718949e-03
1.116666666666666780e-01,1.139743694488604131e-03
1.133333333333333415e-01,9.533142603280753136e-04
1.150000000000000050e-01,7.969095036694517908e-04
1.166666666666666685e-01,6.714785930121980329e-04
1.183333333333333459e-01,5.674400486413988531e-04
1.200000000000000094e-01,4.918486215108042181e-04
1.216666666666666730e-01,4.243630879017246116e-04
1.233333333333333365e-01,3.652068254543228143e-04
1.250000000000000000e-01,3.266905788250618059e-04
1.266666666666666774e-01,2.872265898355985669e-04
1.283333333333333548e-01,2.533976346641431121e-04
1.300000000000000044e-01,2.261437667697152598e-04
1.316666666666666818e-01,2.038191534783351244e-04
1.333333333333333315e-01,1.935375781945691820e-04
1.350000000000000089e-01,1.785401244001616483e-04
1.366666666666666863e-01,1.643294324164545905e-04
1.383333333333333359e-01,1.530064366313532709e-04
1.400000000000000133e-01,1.428247089933498692e-04
