obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
2.030000000000000000e+02,2.565332818031311035e+01,8.293772220611572710e-02,1.157685894872056455e-02,1.310556266042921247e-03,9.582513742087922504e-02
