distance,error
3.333333333333333547e-03,5.674895058458462316e-02
5.000000000000000104e-03,5.648376715627087541e-02
6.666666666666667095e-03,5.601094435528175541e-02
8.333333333333333218e-03,5.532672886968811876e-02
1.000000000000000021e-02,5.442632331234514842e-02
1.166666666666666720e-02,5.334810345934865028e-02
1.333333333333333419e-02,5.208055528875857321e-02
1.500000000000000118e-02,5.058622922301711511e-02
1.666666666666666644e-02,4.885371890439119125e-02
1.833333333333333343e-02,4.687894411314613707e-02
2.000000000000000042e-02,4.466799259710646508e-02
2.166666666666666741e-02,4.203416075262628171e-02
2.333333333333333440e-02,3.894534852984354867e-02
2.500000000000000139e-02,3.539651430685974987e-02
2.666666666666666838e-02,3.147757639588080747e-02
2.833333333333333537e-02,2.724623403296838609e-02
3.000000000000000236e-02,2.282829287504561933e-02
3.166666666666666935e-02,1.853588630079083810e-02
3.333333333333333287e-02,1.446936558283279384e-02
3.500000000000000333e-02,1.060988179257582598e-02
3.666666666666666685e-02,6.981432907341544869e-03
3.833333333333333731e-02,3.544764654537041482e-03
4.000000000000000083e-02,2.929759499403772338e-04
4.166666666666667129e-02,2.782055412453937615e-03
4.333333333333333481e-02,5.661640994018446449e-03
4.500000000000000527e-02,8.319804240265321615e-03
4.666666666666666879e-02,1.082363935143387801e-02
4.833333333333333925e-02,1.316973749552652340e-02
5.000000000000000278e-02,1.525799604066313542e-02
5.166666666666667324e-02,1.708496537720086139e-02
5.333333333333333676e-02,1.855132954471491735e-02
5.500000000000000028e-02,1.963239122417798077e-02
5.666666666666667074e-02,2.032514332548510105e-02
5.833333333333333426e-02,2.054666136503138785e-02
6.000000000000000472e-02,2.024943844262533377e-02
6.166666666666666824e-02,1.960486670008251830e-02
6.333333333333333870e-02,1.871785864283290191e-02
6.500000000000000222e-02,1.755557738224933217e-02
6.666666666666666574e-02,1.609440452255220255e-02
6.833333333333334314e-02,1.438864481587698307e-02
7.000000000000000666e-02,1.257828013587805605e-02
7.166666666666667018e-02,1.080580449784557251e-02
7.333333333333333370e-02,9.162909771705030071e-03
7.500000000000001110e-02,7.694491876301445821e-03
7.666666666666667462e-02,6.431787039423847441e-03
7.833333333333333814e-02,5.378960706538316039e-03
8.000000000000000167e-02,4.517561018904991954e-03
8.166666666666666519e-02,3.826753704566809855e-03
8.333333333333334259e-02,3.280082126410260868e-03
8.500000000000000611e-02,2.850332406061945045e-03
8.666666666666666963e-02,2.512513579402020358e-03
8.833333333333333315e-02,2.246270276763689955e-03
9.000000000000001055e-02,2.034596316313280751e-03
9.166666666666667407e-02,1.864648220693487790e-03
9.333333333333333759e-02,1.727425050661951511e-03
9.500000000000000111e-02,1.616222752591267575e-03
9.666666666666667851e-02,1.525861498454794685e-03
9.833333333333334203e-02,1.452310623518804356e-03
1.000000000000000056e-01,1.392347052866005352e-03
1.016666666666666691e-01,1.343387088699687926e-03
1.033333333333333465e-01,1.305419748334424312e-03
1.050000000000000100e-01,1.274204917627863587e-03
1.066666666666666735e-01,1.242323509188375530e-03
1.083333333333333370e-01,1.213258664185784541e-03
1.100000000000000006e-01,1.194718500076991097e-03
1.116666666666666780e-01,1.179775520246256759e-03
1.133333333333333415e-01,1.166609480977687241e-03
1.150000000000000050e-01,1.155605978555324098e-03
1.166666666666666685e-01,1.146493662071423891e-03
1.183333333333333459e-01,1.138937491788755141e-03
1.200000000000000094e-01,1.132691267167668103e-03
1.216666666666666730e-01,1.128357981251326692e-03
1.233333333333333365e-01,1.126093598983440858e-03
1.250000000000000000e-01,1.123315762582649535e-03
1.266666666666666774e-01,1.120035068255476052e-03
1.283333333333333548e-01,1.117117196599876072e-03
1.300000000000000044e-01,1.115004552252107928e-03
1.316666666666666818e-01,1.113216156534369006e-03
1.333333333333333315e-01,1.111474595979183855e-03
1.350000000000000089e-01,1.109926247347209349e-03
1.366666666666666863e-01,1.108951614736952695e-03
1.383333333333333359e-01,1.108482844944358447e-03
1.400000000000000133e-01,1.107824084458641778e-03
1.416666666666666630e-01,1.106917835499571234e-03
1.433333333333333404e-01,1.106099793721448954e-03
1.450000000000000178e-01,1.105470307815409337e-03
1.466666666666666674e-01,1.104891663154194958e-03
1.483333333333333448e-01,1.102780335881070606e-03
1.500000000000000222e-01,1.094688258887421828e-03
1.516666666666666718e-01,1.084147551059094772e-03
1.533333333333333492e-01,1.074993738911123042e-03
1.549999999999999989e-01,1.070151197441165936e-03
1.566666666666666763e-01,1.070091115939808546e-03
1.583333333333333537e-01,1.065000476838773302e-03
1.600000000000000033e-01,1.060764814120540578e-03
1.616666666666666807e-01,1.052727313547136001e-03
1.633333333333333304e-01,1.048656272795489564e-03
1.650000000000000078e-01,1.049932756494759145e-03
1.666666666666666852e-01,1.046491350997658110e-03
1.683333333333333348e-01,1.027225565186362655e-03
1.700000000000000122e-01,1.014302822027052242e-03
1.716666666666666896e-01,1.012629919742713547e-03
1.733333333333333393e-01,1.005759893190932841e-03
1.750000000000000167e-01,9.964153367542916140e-04
1.766666666666666663e-01,9.907773528675112296e-04
1.783333333333333437e-01,9.901037256198064185e-04
1.800000000000000211e-01,9.940428938991496821e-04
1.816666666666666707e-01,9.984570386530056130e-04
1.833333333333333481e-01,1.003833374196294592e-03
1.850000000000000255e-01,1.009126574845559121e-03
1.866666666666666752e-01,1.010501441403577338e-03
1.883333333333333526e-01,1.011071093737769822e-03
1.900000000000000022e-01,1.007615720265975234e-03
1.916666666666666796e-01,1.010301998429996573e-03
1.933333333333333570e-01,1.015219576398607160e-03
1.950000000000000067e-01,1.011248206686604645e-03
1.966666666666666841e-01,1.011524881432718237e-03
1.983333333333333337e-01,1.014094528647979665e-03
2.000000000000000111e-01,1.014445626946136603e-03
2.016666666666666885e-01,1.004949425467138724e-03
2.033333333333333381e-01,9.990866697183187206e-04
2.050000000000000155e-01,9.956908893775373581e-04
2.066666666666666929e-01,9.977001462793677611e-04
2.083333333333333426e-01,9.991282570641080163e-04
2.100000000000000200e-01,9.995973807624403129e-04
2.116666666666666696e-01,9.931975906063428283e-04
2.133333333333333470e-01,9.844508301883880819e-04
2.150000000000000244e-01,9.840315307226288333e-04
2.166666666666666741e-01,9.855434411762398206e-04
2.183333333333333515e-01,9.857017692539993270e-04
2.200000000000000011e-01,9.904345638518941008e-04
2.216666666666666785e-01,1.003091890261459396e-03
2.233333333333333559e-01,1.017110248030389519e-03
2.250000000000000056e-01,1.013654087053311725e-03
2.266666666666666829e-01,1.014614905150978963e-03
2.283333333333333603e-01,1.019250634267915290e-03
2.300000000000000100e-01,1.028197659848406609e-03
2.316666666666666874e-01,1.030037039302378332e-03
2.333333333333333370e-01,1.031631728374282631e-03
2.350000000000000144e-01,1.028409172786792780e-03
2.366666666666666918e-01,1.025432832258171834e-03
2.383333333333333415e-01,1.021767976477877538e-03
2.400000000000000189e-01,1.014467164465765459e-03
2.416666666666666685e-01,1.002323314701986101e-03
2.433333333333333459e-01,1.001600104270611302e-03
2.450000000000000233e-01,1.002047788065951739e-03
2.466666666666666730e-01,1.002548180528084476e-03
2.483333333333333504e-01,1.004158015421030559e-03
2.500000000000000000e-01,1.004045659567381898e-03
2.516666666666667052e-01,9.996773513148426993e-04
2.533333333333333548e-01,1.002162156966968087e-03
2.550000000000000044e-01,1.013123043384106525e-03
2.566666666666667096e-01,1.018000840720317823e-03
2.583333333333333592e-01,1.018737913102196746e-03
2.600000000000000089e-01,1.021086729452669317e-03
2.616666666666666585e-01,1.022030865844514302e-03
2.633333333333333637e-01,1.020810525997978280e-03
2.650000000000000133e-01,1.020174283579894370e-03
2.666666666666666630e-01,1.027440802004453424e-03
2.683333333333333681e-01,1.031015994657769053e-03
2.700000000000000178e-01,1.036176314249043218e-03
2.716666666666666674e-01,1.042133089880742380e-03
2.733333333333333726e-01,1.047928376763235248e-03
2.750000000000000222e-01,1.054200671523619626e-03
2.766666666666666718e-01,1.056570674315360225e-03
2.783333333333333770e-01,1.050310675982935038e-03
2.800000000000000266e-01,1.051208865643971091e-03
2.816666666666666763e-01,1.055039658002188130e-03
2.833333333333333259e-01,1.054629562064618442e-03
2.850000000000000311e-01,1.054802076931482535e-03
2.866666666666666807e-01,1.056407923568064566e-03
2.883333333333333304e-01,1.058232171419731804e-03
2.900000000000000355e-01,1.059767226354396685e-03
