obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.790000000000000000e+02,2.483467221260070801e+01,1.552143931388855029e-02,1.194851283862810067e-02,1.880017717679341623e-03,2.934996987019599171e-02
