obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.790000000000000000e+02,2.459029102325439453e+01,1.500342090924580880e-02,1.190558203463424475e-02,1.941134929656982431e-03,2.885013787353703577e-02
