
File_0.08_0.40_0.40,4.946148872375488,0.6013939380645752,11.199669361114502,0.04440927505493164
File_0.08_0.40_0.30,5.1240363121032715,0.6040637493133545,11.620331764221191,0.04426383972167969
File_0.08_0.40_0.20,5.24436616897583,0.61197829246521,11.815526962280273,0.04685807228088379
File_0.08_0.20_0.40,5.054739713668823,0.6095216274261475,11.508659839630127,0.04411435127258301
File_0.08_0.20_0.30,5.084980726242065,0.6154689788818359,11.495179176330566,0.046395063400268555
File_0.08_0.20_0.20,5.052837610244751,0.6067924499511719,11.390684843063354,0.0435636043548584
File_0.06_0.40_0.40,5.094738245010376,0.6174077987670898,11.525696516036987,0.04535388946533203
File_0.06_0.40_0.30,5.039988279342651,0.6015851497650146,11.438977003097534,0.043801069259643555
File_0.06_0.40_0.20,5.276847839355469,0.6215147972106934,12.1577467918396,0.04525589942932129
File_0.06_0.20_0.40,5.156751871109009,0.6169784069061279,11.897688627243042,0.044942617416381836
File_0.06_0.20_0.30,5.056426763534546,0.6132187843322754,11.563886404037476,0.04412508010864258
File_0.06_0.20_0.20,5.149941444396973,0.614544153213501,11.63155460357666,0.04468488693237305
File_0.04_0.40_0.40,5.1064980030059814,0.6058375835418701,11.765773296356201,0.04636693000793457
File_0.04_0.40_0.30,5.01334810256958,0.604243278503418,11.417629957199097,0.045441627502441406
File_0.04_0.40_0.20,5.046427249908447,0.6031680107116699,11.66188907623291,0.04596304893493652
File_0.04_0.20_0.40,5.196035861968994,0.6264111995697021,12.007682085037231,0.04687356948852539
File_0.04_0.20_0.30,5.018625259399414,0.598867654800415,11.70373797416687,0.043715476989746094
File_0.04_0.20_0.20,4.971514463424683,0.5983977317810059,11.508718490600586,0.044390201568603516
default3,4.85581111907959,0.5865621566772461,10.966440677642822,0.04170060157775879
default3,4.890177488327026,0.7877528667449951
default3,4.871587514877319,0.588585615158081
default3,4.942296743392944,0.5696344375610352,10.923978090286255,0.04129338264465332
default3,4.800963640213013,0.5701062679290771
default3,4.7961952686309814,0.5685946941375732
default3,4.881629943847656,0.5715279579162598,10.88897156715393,0.04135441780090332
default3,4.853693246841431,0.5775041580200195,10.8934645652771,0.04187178611755371
default3,4.869269371032715,0.5766539573669434,10.92687726020813,0.042027950286865234
default3,4.795827388763428,0.5728456974029541,10.850862979888916,0.041435956954956055
default3,4.785366535186768,0.577225923538208,10.816490173339844,0.04140210151672363
default3,4.801185131072998,0.5674629211425781,10.811855792999268,0.04114103317260742
File_0.08_0.40_0.40_t2,4.869935512542725,0.5785040855407715,11.03742504119873,0.042060136795043945
File_0.08_0.40_0.30_t2,4.937679290771484,0.5847277641296387,11.249451875686646,0.0425717830657959
File_0.08_0.40_0.20_t2,5.041239261627197,0.5869553089141846,11.408304452896118,0.04352879524230957
File_0.08_0.20_0.40_t2,4.990934133529663,0.5967268943786621,11.358904600143433,0.043488264083862305
File_0.08_0.20_0.30_t2,4.928470134735107,0.5879929065704346,11.20666766166687,0.042860984802246094
File_0.08_0.20_0.20_t2,4.942103385925293,0.5824892520904541,11.301571130752563,0.043793439865112305
File_0.06_0.40_0.40_t2,4.9478538036346436,0.5861170291900635,11.244672775268555,0.04254007339477539
File_0.06_0.40_0.30_t2,4.952537536621094,0.5937793254852295,11.188406467437744,0.04253983497619629
File_0.06_0.40_0.20_t2,5.117991924285889,0.591404914855957,11.492725133895874,0.04369020462036133
File_0.06_0.20_0.40_t2,4.989477634429932,0.5876784324645996,11.396542310714722,0.042621612548828125
File_0.06_0.20_0.30_t2,5.049675226211548,0.6060245037078857,11.431715488433838,0.042824506759643555
File_0.06_0.20_0.20_t2,4.968479633331299,0.5818548202514648,11.258553743362427,0.042342424392700195
File_0.04_0.40_0.40_t2,4.973865985870361,0.5833861827850342,11.254722118377686,0.04294896125793457
File_0.04_0.40_0.30_t2,4.971527576446533,0.5918314456939697,11.47879934310913,0.0432286262512207
File_0.04_0.40_0.20_t2,6.919331312179565,0.7581403255462646,15.124866962432861,0.06177401542663574
File_0.04_0.20_0.40_t2,5.786742448806763,0.6800754070281982,15.252709150314331,0.06440067291259766
File_0.04_0.20_0.30_t2,5.919078588485718,0.7566053867340088,15.20694637298584,0.07078742980957031
File_0.04_0.20_0.20_t2,6.462833881378174,0.7494776248931885,14.701260805130005,0.059616804122924805
default3,6.245442152023315,0.7492046356201172,13.655773639678955,0.04749560356140137
default3,5.723483562469482,0.681917667388916
