obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.150000000000000000e+02,2.557604861259460449e+01,8.540811167822943972e-02,1.281933628101359496e-02,1.449936098522610186e-03,9.967738405776564725e-02
