obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.150000000000000000e+02,2.462221384048461914e+01,1.751223564147949205e-02,1.297401467451060608e-02,1.958838701248168980e-03,3.244508901723826971e-02
