obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
7.110000000000000000e+02,2.254857826232910156e+01,4.057513468795352629e-02,1.330409927081982295e-02,1.268533269564310617e-03,5.514776722833766159e-02
