distance,error
3.333333333333333547e-03,5.674891302490488176e-02
5.000000000000000104e-03,5.648319311933003989e-02
6.666666666666667095e-03,5.600769500992018590e-02
8.333333333333333218e-03,5.531462185911778517e-02
1.000000000000000021e-02,5.440019771307767760e-02
1.166666666666666720e-02,5.333086091085428859e-02
1.333333333333333419e-02,5.205266285966253514e-02
1.500000000000000118e-02,5.052244837777131875e-02
1.666666666666666644e-02,4.876891225060017709e-02
1.833333333333333343e-02,4.666651492599346168e-02
2.000000000000000042e-02,4.424096867100667935e-02
2.166666666666666741e-02,4.140115753825259620e-02
2.333333333333333440e-02,3.811619947446932832e-02
2.500000000000000139e-02,3.448360996479516577e-02
2.666666666666666838e-02,3.056642826590875647e-02
2.833333333333333537e-02,2.633307885469087992e-02
3.000000000000000236e-02,2.198440218119604092e-02
3.166666666666666935e-02,1.782565285313656572e-02
3.333333333333333287e-02,1.394205548147195786e-02
3.500000000000000333e-02,1.028881665960776522e-02
3.666666666666666685e-02,6.834188491019772306e-03
3.833333333333333731e-02,3.573715048651987265e-03
4.000000000000000083e-02,5.011997924688887116e-04
4.166666666666667129e-02,2.390096082328525048e-03
4.333333333333333481e-02,5.068387088412082062e-03
4.500000000000000527e-02,7.541196743088604548e-03
4.666666666666666879e-02,9.850866768096908782e-03
4.833333333333333925e-02,1.200739480713223541e-02
5.000000000000000278e-02,1.388124318502302265e-02
5.166666666666667324e-02,1.550974539276217361e-02
5.333333333333333676e-02,1.682766714897730720e-02
5.500000000000000028e-02,1.771093958977953270e-02
5.666666666666667074e-02,1.822131368606691795e-02
5.833333333333333426e-02,1.829590292484975511e-02
6.000000000000000472e-02,1.787022647469779443e-02
6.166666666666666824e-02,1.711024338065324224e-02
6.333333333333333870e-02,1.605935127470907095e-02
6.500000000000000222e-02,1.470833786260146783e-02
6.666666666666666574e-02,1.304764328018702575e-02
6.833333333333334314e-02,1.117028409487644779e-02
7.000000000000000666e-02,9.305728901725384555e-03
7.166666666666667018e-02,7.626047355308970994e-03
7.333333333333333370e-02,6.197680250212853591e-03
7.500000000000001110e-02,5.029681550365718533e-03
7.666666666666667462e-02,4.101856166942708867e-03
7.833333333333333814e-02,3.374191993008969232e-03
8.000000000000000167e-02,2.814961336435303167e-03
8.166666666666666519e-02,2.388019588912780426e-03
8.333333333333334259e-02,2.059786742033793867e-03
8.500000000000000611e-02,1.804789662699547584e-03
8.666666666666666963e-02,1.605241620723679360e-03
8.833333333333333315e-02,1.448317901840371442e-03
9.000000000000001055e-02,1.324419859154666972e-03
9.166666666666667407e-02,1.226082863385396680e-03
9.333333333333333759e-02,1.147740788678656195e-03
9.500000000000000111e-02,1.091286431136917522e-03
9.666666666666667851e-02,1.031906757575476062e-03
9.833333333333334203e-02,9.862496397527414742e-04
1.000000000000000056e-01,9.536623745448720912e-04
1.016666666666666691e-01,9.338493231084929198e-04
1.033333333333333465e-01,9.170799261271966396e-04
1.050000000000000100e-01,9.013388469837443255e-04
1.066666666666666735e-01,8.892055949270734339e-04
1.083333333333333370e-01,8.803068020610943772e-04
1.100000000000000006e-01,8.737626835198256331e-04
1.116666666666666780e-01,8.710938637256681119e-04
1.133333333333333415e-01,8.691361017836012493e-04
1.150000000000000050e-01,8.673226793605220628e-04
1.166666666666666685e-01,8.664061322348012460e-04
1.183333333333333459e-01,8.665405260900944017e-04
1.200000000000000094e-01,8.676793656938433692e-04
1.216666666666666730e-01,8.692852597085768242e-04
1.233333333333333365e-01,8.717395336573923207e-04
1.250000000000000000e-01,8.753804978701176754e-04
