obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
6.000000000000000000e+01,2.260203433036804199e+01,3.841848274072011404e-02,8.299703166099944851e-03,7.217411200205485402e-04,4.743992702684060592e-02
