obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
1.930000000000000000e+02,2.269481563568115234e+01,3.796865145365397459e-02,1.010915483822919306e-02,8.324375417497422878e-04,4.891024383363291178e-02
