obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.295800000000000000e+04,2.810905456542968750e+01,2.993529880709118185e-01,1.992024777829232984e-01,2.386077503363291316e-02,5.224162408874680752e-01
