obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
3.295800000000000000e+04,2.812878727912902832e+01,3.026507102118597969e-01,1.984137425524686860e-01,2.407375852266947433e-02,5.251382112869978913e-01
