distance,error
3.333333333333333547e-03,5.674886536017611366e-02
5.000000000000000104e-03,5.648242763465970151e-02
6.666666666666667095e-03,5.600312409709236328e-02
8.333333333333333218e-03,5.529961204702563138e-02
1.000000000000000021e-02,5.441015589882297609e-02
1.166666666666666720e-02,5.332353819303841530e-02
1.333333333333333419e-02,5.202341116068411042e-02
1.500000000000000118e-02,5.048612419573374199e-02
1.666666666666666644e-02,4.856903713361616221e-02
1.833333333333333343e-02,4.629480670602986736e-02
2.000000000000000042e-02,4.363523214543503503e-02
2.166666666666666741e-02,4.063253323974092696e-02
2.333333333333333440e-02,3.735948809866626585e-02
2.500000000000000139e-02,3.379039800565146467e-02
2.666666666666666838e-02,2.992722892269579146e-02
2.833333333333333537e-02,2.575866676464894436e-02
3.000000000000000236e-02,2.149711248231321592e-02
3.166666666666666935e-02,1.739938819446331525e-02
3.333333333333333287e-02,1.351813634878518480e-02
3.500000000000000333e-02,9.844204902174580329e-03
3.666666666666666685e-02,6.371546655188314694e-03
3.833333333333333731e-02,3.090297536598683985e-03
4.000000000000000083e-02,6.136945073730000926e-06
4.166666666666667129e-02,2.895309816197253437e-03
4.333333333333333481e-02,5.569210862367380416e-03
4.500000000000000527e-02,8.075141845328464435e-03
4.666666666666666879e-02,1.042246114783678020e-02
4.833333333333333925e-02,1.255237233570377121e-02
5.000000000000000278e-02,1.446373567804705614e-02
5.166666666666667324e-02,1.610118176526892375e-02
5.333333333333333676e-02,1.734963532742531123e-02
5.500000000000000028e-02,1.825409655823679450e-02
5.666666666666667074e-02,1.880049362871869315e-02
5.833333333333333426e-02,1.891325152136166809e-02
6.000000000000000472e-02,1.852462648766422734e-02
6.166666666666666824e-02,1.778632432249435333e-02
6.333333333333333870e-02,1.674545082142330291e-02
6.500000000000000222e-02,1.539881635475249741e-02
6.666666666666666574e-02,1.375198528652746624e-02
6.833333333333334314e-02,1.176806258446006989e-02
7.000000000000000666e-02,9.693763322431395157e-03
7.166666666666667018e-02,7.820937133705373190e-03
7.333333333333333370e-02,6.217458948183519039e-03
7.500000000000001110e-02,4.882787802948207467e-03
7.666666666666667462e-02,3.791012935095090190e-03
7.833333333333333814e-02,2.990109701228256360e-03
8.000000000000000167e-02,2.446773111887022827e-03
8.166666666666666519e-02,2.055767603851383837e-03
8.333333333333334259e-02,1.761600053830674828e-03
8.500000000000000611e-02,1.535348437536493979e-03
8.666666666666666963e-02,1.358154163212791678e-03
8.833333333333333315e-02,1.218682794787999532e-03
9.000000000000001055e-02,1.108766992698393067e-03
9.166666666666667407e-02,1.022019919631739562e-03
9.333333333333333759e-02,9.550882685677751028e-04
9.500000000000000111e-02,9.031730303341291505e-04
9.666666666666667851e-02,8.635656322414285392e-04
9.833333333333334203e-02,8.318150559844450162e-04
1.000000000000000056e-01,8.078511802385734703e-04
1.016666666666666691e-01,7.895528560167389435e-04
1.033333333333333465e-01,7.732763121100547478e-04
1.050000000000000100e-01,7.579097375460474260e-04
1.066666666666666735e-01,7.491462131812374331e-04
1.083333333333333370e-01,7.423647432262609402e-04
1.100000000000000006e-01,7.372186145088773651e-04
1.116666666666666780e-01,7.337193828995025504e-04
1.133333333333333415e-01,7.337324867198015757e-04
1.150000000000000050e-01,7.333459799933196143e-04
1.166666666666666685e-01,7.334143163554650941e-04
1.183333333333333459e-01,7.354135389520380286e-04
1.200000000000000094e-01,7.365304983525225490e-04
1.216666666666666730e-01,7.387495967183805700e-04
1.233333333333333365e-01,7.394773851692377532e-04
1.250000000000000000e-01,7.416725892109468209e-04
1.266666666666666774e-01,7.458930334559814431e-04
1.283333333333333548e-01,7.452785768930924757e-04
1.300000000000000044e-01,7.468476086754564187e-04
1.316666666666666818e-01,7.515342349308029926e-04
1.333333333333333315e-01,7.553472215228201241e-04
1.350000000000000089e-01,7.598168829464101767e-04
1.366666666666666863e-01,7.644792994517628486e-04
1.383333333333333359e-01,7.688686263549163093e-04
1.400000000000000133e-01,7.723552015870907301e-04
1.416666666666666630e-01,7.777922257895871373e-04
1.433333333333333404e-01,7.832834068307892869e-04
