obstacle_num, first_policy_eval_time, camera_time_av, policy_time_av, step_time_av, total_time_step_average
9.800000000000000000e+01,2.277834057807922363e+01,3.883551246590084827e-02,8.882888061001950261e-03,7.517688141928779294e-04,4.847016934109567993e-02
