distance,error
3.333333333333333547e-03,5.674891472044069074e-02
5.000000000000000104e-03,5.648321226645403037e-02
6.666666666666667095e-03,5.600778250316673645e-02
8.333333333333333218e-03,5.531496443180938805e-02
1.000000000000000021e-02,5.439971220590965328e-02
1.166666666666666720e-02,5.333083746137096820e-02
1.333333333333333419e-02,5.205355224284882037e-02
1.500000000000000118e-02,5.052400810110478646e-02
1.666666666666666644e-02,4.876800458520536702e-02
1.833333333333333343e-02,4.666257229012835128e-02
2.000000000000000042e-02,4.423657826833075901e-02
2.166666666666666741e-02,4.139418530897048809e-02
2.333333333333333440e-02,3.810699115392705144e-02
2.500000000000000139e-02,3.447748419331569253e-02
2.666666666666666838e-02,3.056420144795654603e-02
2.833333333333333537e-02,2.633277472866020485e-02
3.000000000000000236e-02,2.198504107153892786e-02
3.166666666666666935e-02,1.782512688469976153e-02
3.333333333333333287e-02,1.394241416676372282e-02
3.500000000000000333e-02,1.029009916808785834e-02
3.666666666666666685e-02,6.836353012055108522e-03
3.833333333333333731e-02,3.576747999254912668e-03
4.000000000000000083e-02,5.050873062853288974e-04
4.166666666666667129e-02,2.385360354047543017e-03
4.333333333333333481e-02,5.062938476095651084e-03
4.500000000000000527e-02,7.534949428150024102e-03
4.666666666666666879e-02,9.843825670170636491e-03
4.833333333333333925e-02,1.199955545395428418e-02
5.000000000000000278e-02,1.387367292331832813e-02
5.166666666666667324e-02,1.550086021104956843e-02
5.333333333333333676e-02,1.681786609405009833e-02
5.500000000000000028e-02,1.770060118807344901e-02
5.666666666666667074e-02,1.820983715488887905e-02
5.833333333333333426e-02,1.828316384434450909e-02
6.000000000000000472e-02,1.785678766917696628e-02
6.166666666666666824e-02,1.709641175946584324e-02
6.333333333333333870e-02,1.604515402508403799e-02
6.500000000000000222e-02,1.469479735959934585e-02
6.666666666666666574e-02,1.303314666033304758e-02
6.833333333333334314e-02,1.115468356416374034e-02
7.000000000000000666e-02,9.289083220407568994e-03
7.166666666666667018e-02,7.609859270606589288e-03
7.333333333333333370e-02,6.183541274836021860e-03
7.500000000000001110e-02,5.017986658928224805e-03
7.666666666666667462e-02,4.092502180258889878e-03
7.833333333333333814e-02,3.367973457212894081e-03
8.000000000000000167e-02,2.810273982741184721e-03
8.166666666666666519e-02,2.384431844716358717e-03
8.333333333333334259e-02,2.057677673180949296e-03
8.500000000000000611e-02,1.803730657599318448e-03
8.666666666666666963e-02,1.604695311675362768e-03
8.833333333333333315e-02,1.447994384312001901e-03
9.000000000000001055e-02,1.324168927289479927e-03
9.166666666666667407e-02,1.225888617300101941e-03
9.333333333333333759e-02,1.147578931413430767e-03
9.500000000000000111e-02,1.084944995547368948e-03
9.666666666666667851e-02,1.022084368346368307e-03
9.833333333333334203e-02,9.827617857009025241e-04
1.000000000000000056e-01,9.545463137347377520e-04
1.016666666666666691e-01,9.299999405387577005e-04
1.033333333333333465e-01,9.106804403015087692e-04
1.050000000000000100e-01,8.959748303637421864e-04
1.066666666666666735e-01,8.849161873463598027e-04
1.083333333333333370e-01,8.766289881167728219e-04
1.100000000000000006e-01,8.706610023234769187e-04
1.116666666666666780e-01,8.675184642628699667e-04
1.133333333333333415e-01,8.655505586522225505e-04
1.150000000000000050e-01,8.643585852764794830e-04
1.166666666666666685e-01,8.640158815260482166e-04
1.183333333333333459e-01,8.646158705614830379e-04
1.200000000000000094e-01,8.661378435563920610e-04
1.216666666666666730e-01,8.680355625409015216e-04
1.233333333333333365e-01,8.708801679018281661e-04
1.250000000000000000e-01,8.758033904964963347e-04
1.266666666666666774e-01,8.773944130846331050e-04
1.283333333333333548e-01,8.815333630197667988e-04
1.300000000000000044e-01,8.872242016980887202e-04
1.316666666666666818e-01,8.928149009516708192e-04
1.333333333333333315e-01,8.989944628218030911e-04
1.350000000000000089e-01,9.054015960631044873e-04
1.366666666666666863e-01,9.125821281835234727e-04
1.383333333333333359e-01,9.177687881907572488e-04
1.400000000000000133e-01,9.235805920910780068e-04
1.416666666666666630e-01,9.329661099622921184e-04
1.433333333333333404e-01,9.435311100220445920e-04
1.450000000000000178e-01,9.549081291872671927e-04
1.466666666666666674e-01,9.654943396334033333e-04
1.483333333333333448e-01,9.783821905897842688e-04
1.500000000000000222e-01,9.831558685665315114e-04
1.516666666666666718e-01,9.913850747755581505e-04
1.533333333333333492e-01,1.000595911703667162e-03
1.549999999999999989e-01,1.007697387832109850e-03
1.566666666666666763e-01,1.007877093084901454e-03
